latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.93768,19.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),snowfall_sum (cm),rain_sum (mm),relative_humidity_2m_mean (%)
2018-12-12,3,1.1,-3.6,33498.45,22283.05,0.00,0.00,65
2018-12-13,71,2.3,-2.1,33464.43,8774.03,0.14,0.90,80
2018-12-14,53,7.1,4.1,33434.14,10772.69,0.00,1.40,90
2018-12-15,53,8.3,5.6,33407.60,0.00,0.00,4.60,91
2018-12-16,73,4.4,-1.1,33384.84,0.00,0.21,19.00,90
2018-12-17,73,4.3,-1.0,33365.89,19881.64,0.21,1.40,75
2018-12-18,3,0.3,-6.3,33350.78,29309.35,0.00,0.00,51
2018-12-19,3,-0.4,-4.8,33339.53,29168.53,0.00,0.00,63
2018-12-20,61,3.7,0.4,33332.14,19415.96,0.00,5.80,86
2018-12-21,63,12.1,8.4,33328.67,2200.53,0.00,46.30,97
2018-12-22,61,6.9,1.7,33329.11,21469.50,0.00,2.90,74
2018-12-23,3,3.1,-1.3,33333.48,28977.16,0.00,0.00,63
2018-12-24,73,3.1,-0.9,33341.80,15621.15,0.98,0.70,75
2018-12-25,3,1.5,-3.5,33354.07,26910.34,0.00,0.00,63
2018-12-26,3,1.1,-3.0,33370.31,21731.69,0.00,0.00,72
2018-12-27,3,2.3,-1.8,33390.54,29021.72,0.00,0.00,73
2018-12-28,63,10.1,6.6,33414.73,0.00,0.00,28.60,93
2018-12-29,3,9.0,4.9,33442.92,29054.99,0.00,0.00,75
2018-12-30,73,1.9,-1.9,33475.20,15394.22,0.21,0.00,71
2018-12-31,63,4.0,0.2,33511.91,7645.26,0.00,17.20,88
2019-01-01,63,10.1,5.3,33552.94,17345.89,0.00,8.20,76
2019-01-02,3,2.2,-2.0,33598.19,19035.09,0.00,0.00,66
2019-01-03,51,4.8,0.4,33647.54,20859.97,0.00,0.10,71
2019-01-04,3,3.2,-1.0,33700.85,25136.78,0.00,0.00,78
2019-01-05,63,5.9,2.2,33758.02,0.00,0.00,16.30,95
2019-01-06,51,4.3,-1.0,33818.92,27679.10,0.00,0.20,68
2019-01-07,51,-1.8,-7.0,33883.43,22904.54,0.00,0.10,48
2019-01-08,51,5.0,1.9,33951.43,8705.47,0.00,0.60,86
2019-01-09,61,4.9,-1.4,34022.79,25019.26,0.00,3.00,65
2019-01-10,3,-0.2,-7.6,34097.40,19340.06,0.00,0.00,53
2019-01-11,3,-3.5,-10.5,34175.12,29967.31,0.00,0.00,45
2019-01-12,3,-2.8,-7.5,34255.86,29522.50,0.00,0.00,44
2019-01-13,71,-2.3,-7.7,34339.46,26107.20,0.70,0.00,51
2019-01-14,3,-3.4,-9.0,34425.84,30085.55,0.00,0.00,55
2019-01-15,3,-1.6,-5.8,34514.84,29633.89,0.00,0.00,57
2019-01-16,3,-0.0,-5.1,34606.38,30300.62,0.00,0.00,67
2019-01-17,3,-2.2,-6.9,34700.32,21600.00,0.00,0.00,56
2019-01-18,73,0.8,-2.8,34796.55,12597.90,1.26,0.00,83
2019-01-19,61,0.5,-3.9,34895.32,17665.55,0.00,2.60,77
2019-01-20,63,1.7,-4.3,34997.64,5318.09,0.00,29.90,82
2019-01-21,3,-12.3,-21.2,35103.41,30592.99,0.00,0.00,45
2019-01-22,3,-6.5,-12.5,35212.45,30800.57,0.00,0.00,46
2019-01-23,3,2.7,-2.7,35324.57,13129.62,0.00,0.00,59
2019-01-24,63,8.9,3.4,35439.58,0.00,0.00,32.10,92
2019-01-25,3,-0.3,-6.3,35557.30,31658.88,0.00,0.00,57
2019-01-26,3,-2.5,-7.3,35677.56,31949.28,0.00,0.00,51
2019-01-27,3,3.7,-1.6,35800.18,27061.78,0.00,0.00,65
2019-01-28,3,-2.0,-7.2,35924.98,30634.68,0.00,0.00,54
2019-01-29,73,0.4,-4.3,36051.80,0.00,0.21,4.20,77
2019-01-30,73,-5.6,-13.0,36180.47,29097.51,0.63,0.10,50
2019-01-31,0,-12.4,-19.5,36310.83,32838.71,0.00,0.00,34
2019-02-01,3,-8.7,-14.1,36442.71,12152.72,0.00,0.00,35
2019-02-02,3,-4.6,-10.1,36575.96,32531.36,0.00,0.00,55
2019-02-03,2,1.5,-2.6,36710.43,33270.20,0.00,0.00,78
2019-02-04,1,3.4,0.2,36845.96,33416.09,0.00,0.00,86
2019-02-05,3,7.0,4.0,36982.40,31781.27,0.00,0.00,85
2019-02-06,63,2.9,-1.3,37119.62,27052.97,0.00,5.60,82
2019-02-07,63,5.3,2.0,37257.46,9478.93,0.00,7.50,90
2019-02-08,55,5.8,1.0,37396.22,11615.09,0.00,6.10,75
2019-02-09,2,-2.5,-9.8,37537.16,34156.84,0.00,0.00,41
2019-02-10,3,-2.2,-6.9,37680.21,34309.50,0.00,0.00,50
2019-02-11,71,0.2,-3.6,37825.22,14243.21,0.28,0.00,60
2019-02-12,75,-0.7,-6.6,37972.03,0.00,4.06,11.90,73
2019-02-13,53,2.4,-3.5,38120.47,23266.25,0.00,3.10,71
2019-02-14,3,1.7,-3.5,38270.38,34859.69,0.00,0.00,62
2019-02-15,3,8.6,4.2,38421.63,14687.80,0.00,0.00,70
2019-02-16,3,2.7,-2.7,38574.06,35034.03,0.00,0.00,56
2019-02-17,51,-1.3,-6.0,38727.52,35112.61,0.00,0.50,64
2019-02-18,55,2.0,-2.9,38881.86,11119.07,0.00,5.20,77
2019-02-19,3,-2.2,-7.5,39036.95,35286.48,0.00,0.00,51
2019-02-20,75,-2.0,-6.6,39192.66,0.00,5.32,2.20,68
2019-02-21,63,4.5,0.4,39348.84,33896.52,0.00,7.00,78
2019-02-22,3,3.4,-1.3,39505.37,27218.41,0.00,0.00,59
2019-02-23,53,1.1,-3.0,39662.10,22749.06,0.00,1.10,73
2019-02-24,63,7.2,2.7,39818.91,8018.23,0.00,19.10,87
2019-02-25,3,2.4,-6.4,39975.67,32974.25,0.00,0.00,39
2019-02-26,3,-1.5,-8.3,40132.26,36252.98,0.00,0.00,40
2019-02-27,71,-3.3,-8.6,40288.55,18544.82,0.21,0.00,52
2019-02-28,73,-0.5,-5.4,40444.83,36626.33,0.28,0.00,59
2019-03-01,73,-0.5,-4.9,40602.31,11525.19,1.26,0.00,70
2019-03-02,75,1.1,-3.2,40760.96,23608.96,7.35,0.00,84
2019-03-03,75,1.8,-2.2,40920.67,28800.00,5.46,0.90,77
2019-03-04,75,0.3,-4.6,41081.31,30205.30,13.30,0.40,81
2019-03-05,2,-4.9,-10.1,41242.76,37621.07,0.00,0.00,60
2019-03-06,3,-5.7,-12.4,41404.91,31639.04,0.00,0.00,48
2019-03-07,71,-4.2,-9.9,41567.64,34957.36,0.07,0.00,52
2019-03-08,3,-1.8,-5.9,41730.83,34182.16,0.00,0.00,62
2019-03-09,3,1.3,-2.3,41894.38,38242.61,0.00,0.00,73
2019-03-10,61,5.1,1.2,42058.17,8467.29,0.00,13.60,89
2019-03-11,3,6.9,1.6,42222.08,38696.91,0.00,0.00,59
2019-03-12,3,2.2,-3.8,42386.01,38893.42,0.00,0.00,52
2019-03-13,3,1.4,-2.8,42549.85,33477.41,0.00,0.00,65
2019-03-14,3,6.5,2.4,42713.49,38654.45,0.00,0.00,73
2019-03-15,63,14.3,11.5,42876.81,32395.99,0.00,12.70,84
2019-03-16,3,7.5,1.5,43039.71,36893.41,0.00,0.00,48
2019-03-17,3,2.2,-3.2,43202.07,38872.51,0.00,0.00,46
2019-03-18,3,1.6,-2.5,43363.80,36095.28,0.00,0.00,61
2019-03-19,3,2.3,-1.6,43524.77,40360.37,0.00,0.00,66
2019-03-20,3,3.8,-0.2,43685.25,40521.66,0.00,0.00,68
2019-03-21,63,6.4,2.5,43846.35,0.00,0.00,15.20,89
2019-03-22,63,6.4,0.1,44008.07,15674.76,0.00,15.20,76
2019-03-23,71,4.0,-3.3,44170.30,35676.06,0.21,0.00,47
2019-03-24,3,6.6,1.7,44332.95,28978.58,0.00,0.00,46
2019-03-25,51,8.1,4.2,44495.92,8788.50,0.00,1.20,55
2019-03-26,3,3.1,-2.6,44659.10,41494.75,0.00,0.00,40
2019-03-27,3,1.8,-2.9,44822.39,41657.07,0.00,0.00,53
2019-03-28,3,4.0,-0.5,44985.71,41819.18,0.00,0.00,72
2019-03-29,51,9.2,6.7,45148.94,6422.65,0.00,0.50,78
2019-03-30,3,10.3,6.4,45311.98,36880.49,0.00,0.00,78
2019-03-31,61,10.5,6.1,45474.73,21488.57,0.00,5.00,69
2019-04-01,2,3.2,-3.1,45637.09,42463.33,0.00,0.00,46
2019-04-02,51,4.3,-0.1,45798.94,28533.57,0.00,1.40,66
2019-04-03,51,9.5,4.1,45960.19,42781.45,0.00,1.20,59
2019-04-04,3,8.0,3.4,46120.73,42939.17,0.00,0.00,43
2019-04-05,61,3.9,-0.6,46280.45,967.68,0.00,7.10,61
2019-04-06,51,9.6,7.3,46439.23,41255.73,0.00,0.60,80
2019-04-07,3,9.7,7.0,46596.96,36199.86,0.00,0.00,77
2019-04-08,63,15.9,14.4,46753.54,32638.46,0.00,11.70,81
2019-04-09,61,8.6,5.8,46909.19,33159.95,0.00,1.90,87
2019-04-10,3,9.2,4.7,47064.98,43200.00,0.00,0.00,60
2019-04-11,3,6.0,2.2,47220.90,38318.04,0.00,0.00,56
2019-04-12,63,11.6,8.5,47376.84,23422.21,0.00,8.90,78
2019-04-13,61,16.6,15.7,47532.71,21794.01,0.00,10.60,87
2019-04-14,55,14.6,13.6,47688.40,14040.03,0.00,1.50,96
2019-04-15,65,13.5,8.9,47843.81,30891.42,0.00,18.80,73
2019-04-16,3,11.0,5.3,47998.82,43707.72,0.00,0.00,40
2019-04-17,51,10.1,6.8,48153.33,33738.09,0.00,0.60,60
2019-04-18,53,11.9,8.0,48307.23,18294.85,0.00,1.20,78
2019-04-19,63,17.1,14.4,48460.40,32998.99,0.00,5.10,85
2019-04-20,61,14.5,11.0,48612.74,721.85,0.00,15.10,92
2019-04-21,3,12.3,10.1,48764.11,36800.21,0.00,0.00,83
2019-04-22,53,13.2,11.4,48914.41,9493.90,0.00,6.00,87
2019-04-23,51,15.0,13.7,49063.50,43730.99,0.00,0.20,79
2019-04-24,3,16.6,13.8,49211.27,44933.45,0.00,0.00,59
2019-04-25,53,10.9,8.7,49357.59,32765.17,0.00,2.50,75
2019-04-26,63,13.0,10.6,49502.31,3748.12,0.00,17.40,92
2019-04-27,61,10.7,4.9,49645.32,37175.60,0.00,2.60,59
2019-04-28,53,8.9,5.7,49786.47,11853.46,0.00,1.80,73
2019-04-29,51,8.3,4.9,49925.98,39547.51,0.00,0.20,65
2019-04-30,61,11.8,10.7,50064.86,11465.59,0.00,5.40,88
2019-05-01,51,10.4,7.8,50203.08,2698.85,0.00,1.00,83
2019-05-02,55,13.9,13.2,50340.54,40278.43,0.00,3.50,88
2019-05-03,51,11.1,9.6,50477.11,657.98,0.00,0.40,90
2019-05-04,63,13.7,13.7,50612.68,19931.88,0.00,11.10,93
2019-05-05,63,12.2,10.2,50747.14,0.00,0.00,36.00,96
2019-05-06,53,13.3,11.3,50880.35,43009.21,0.00,1.00,80
2019-05-07,53,13.4,12.1,51012.19,45164.91,0.00,1.80,85
2019-05-08,55,13.8,12.3,51142.54,47410.66,0.00,3.20,82
2019-05-09,3,11.5,8.1,51271.26,24307.00,0.00,0.00,75
2019-05-10,53,16.7,15.3,51398.22,23156.82,0.00,0.90,87
2019-05-11,63,16.1,14.6,51523.29,39591.82,0.00,6.00,69
2019-05-12,63,9.2,5.5,51646.33,0.00,0.00,25.40,92
2019-05-13,63,8.5,5.1,51767.19,3965.30,0.00,18.00,86
2019-05-14,61,9.0,6.8,51885.73,3804.03,0.00,6.00,86
2019-05-15,51,12.7,9.7,52001.82,46827.02,0.00,0.60,70
2019-05-16,51,15.0,14.1,52115.29,48279.93,0.00,2.00,73
2019-05-17,51,17.8,17.5,52226.00,41144.80,0.00,0.60,78
2019-05-18,3,16.2,14.7,52333.79,48857.63,0.00,0.00,64
2019-05-19,51,16.9,15.9,52438.82,47854.77,0.00,0.20,83
2019-05-20,53,23.2,23.5,52541.91,46738.89,0.00,0.90,75
2019-05-21,3,16.5,12.3,52643.04,49143.35,0.00,0.00,50
2019-05-22,3,16.6,14.2,52742.12,47078.71,0.00,0.00,49
2019-05-23,53,17.9,16.9,52839.03,34175.82,0.00,2.00,74
2019-05-24,3,20.2,17.5,52933.68,48886.69,0.00,0.00,63
2019-05-25,63,15.4,13.2,53025.96,49495.61,0.00,4.30,73
2019-05-26,53,21.5,22.2,53115.75,43200.00,0.00,2.90,78
2019-05-27,3,21.2,20.7,53202.95,48748.73,0.00,0.00,63
2019-05-28,61,18.2,17.3,53287.46,23509.46,0.00,4.60,83
2019-05-29,55,17.9,18.0,53369.16,24708.17,0.00,2.90,91
2019-05-30,63,16.2,16.4,53447.96,21497.26,0.00,13.90,92
2019-05-31,51,20.9,21.7,53523.72,49795.05,0.00,1.40,78
2019-06-01,3,19.3,19.7,53596.34,49188.95,0.00,0.00,79
2019-06-02,55,20.7,21.7,53665.72,40376.80,0.00,4.60,80
2019-06-03,51,17.4,14.7,53731.73,49916.52,0.00,0.20,55
2019-06-04,3,16.0,13.9,53794.27,49954.20,0.00,0.00,58
2019-06-05,63,20.6,20.2,53853.23,35917.49,0.00,6.70,71
2019-06-06,63,23.4,25.0,53908.48,48020.95,0.00,12.50,78
2019-06-07,3,20.2,21.1,53959.94,47668.89,0.00,0.00,80
2019-06-08,3,19.9,19.5,54007.62,50089.03,0.00,0.00,70
2019-06-09,3,17.8,15.8,54051.93,50119.56,0.00,0.00,62
2019-06-10,61,17.6,17.1,54092.87,0.00,0.00,13.00,91
2019-06-11,61,20.5,19.4,54130.40,35777.60,0.00,9.70,73
2019-06-12,3,17.7,16.2,54164.52,50204.96,0.00,0.00,65
2019-06-13,63,16.9,15.7,54195.18,25402.45,0.00,28.70,82
2019-06-14,51,18.1,15.7,54222.36,50255.98,0.00,0.80,68
2019-06-15,3,19.8,19.0,54246.05,49248.03,0.00,0.00,66
2019-06-16,53,22.0,22.9,54266.21,27793.50,0.00,3.00,76
2019-06-17,53,21.3,24.0,54282.82,13517.62,0.00,4.90,90
2019-06-18,61,20.6,23.2,54295.87,12657.78,0.00,8.20,96
2019-06-19,63,19.4,21.1,54305.34,13310.87,0.00,14.00,96
2019-06-20,63,21.6,24.3,54311.23,20805.41,0.00,9.90,97
2019-06-21,63,20.7,20.6,54313.50,21469.31,0.00,18.90,80
2019-06-22,1,20.4,18.3,54312.14,50400.00,0.00,0.00,58
2019-06-23,3,21.7,20.9,54307.17,50400.00,0.00,0.00,59
2019-06-24,3,21.9,23.0,54298.55,40945.48,0.00,0.00,73
2019-06-25,63,22.3,25.5,54286.28,17195.95,0.00,11.40,94
2019-06-26,3,24.5,27.3,54270.36,50400.00,0.00,0.00,76
2019-06-27,3,25.5,27.4,54250.79,50400.00,0.00,0.00,65
2019-06-28,3,24.4,26.3,54227.48,50400.00,0.00,0.00,67
2019-06-29,53,25.4,28.2,54200.21,46259.91,0.00,2.00,78
2019-06-30,51,24.2,23.6,54169.05,50400.00,0.00,0.30,64
2019-07-01,3,23.2,23.1,54134.09,50400.00,0.00,0.00,60
2019-07-02,3,25.0,26.6,54095.39,45998.47,0.00,0.00,68
2019-07-03,51,25.7,29.1,54053.05,49979.98,0.00,0.40,77
2019-07-04,3,24.4,27.8,54007.14,50384.39,0.00,0.00,83
2019-07-05,51,23.4,26.4,53957.77,31773.37,0.00,0.30,90
2019-07-06,53,26.0,30.3,53905.02,33316.59,0.00,4.00,87
2019-07-07,53,24.3,27.0,53848.97,44739.90,0.00,2.70,82
2019-07-08,61,21.7,23.6,53789.73,21534.09,0.00,8.00,79
2019-07-09,3,24.4,27.0,53727.36,50128.56,0.00,0.00,75
2019-07-10,3,25.5,27.7,53661.97,50068.65,0.00,0.00,72
2019-07-11,63,24.6,26.5,53593.64,31508.97,0.00,8.90,79
2019-07-12,63,25.7,27.7,53522.48,49940.69,0.00,4.90,74
2019-07-13,0,24.5,26.0,53448.54,49872.80,0.00,0.00,70
2019-07-14,3,26.9,27.8,53371.96,49802.40,0.00,0.00,59
2019-07-15,3,24.4,25.3,53292.78,49729.57,0.00,0.00,62
2019-07-16,3,26.1,27.8,53211.12,49654.38,0.00,0.00,67
2019-07-17,63,27.5,31.5,53127.07,35326.59,0.00,9.70,77
2019-07-18,63,24.7,29.4,53040.44,24944.10,0.00,14.80,93
2019-07-19,3,26.5,30.7,52950.51,46273.81,0.00,0.00,82
2019-07-20,51,30.2,34.5,52857.36,49328.33,0.00,0.10,70
2019-07-21,51,30.5,34.4,52761.15,49239.55,0.00,0.20,68
2019-07-22,63,27.1,31.4,52662.01,32442.83,0.00,12.00,82
2019-07-23,63,22.3,24.7,52560.08,1453.20,0.00,27.90,86
2019-07-24,53,23.0,24.7,52455.52,48346.82,0.00,2.90,75
2019-07-25,51,24.0,25.5,52348.46,48445.67,0.00,0.10,67
2019-07-26,51,24.1,26.3,52239.04,48756.53,0.00,0.10,71
2019-07-27,1,24.1,26.4,52127.39,48652.94,0.00,0.00,77
2019-07-28,51,26.0,28.4,52013.64,48547.29,0.00,0.10,73
2019-07-29,2,26.7,29.6,51897.94,48439.70,0.00,0.00,72
2019-07-30,2,27.5,31.0,51780.40,48330.31,0.00,0.00,75
2019-07-31,63,26.0,29.6,51661.16,35412.67,0.00,5.80,76
2019-08-01,3,25.9,28.2,51540.34,46490.61,0.00,0.00,66
2019-08-02,51,25.3,27.6,51418.06,46809.43,0.00,0.10,71
2019-08-03,55,24.4,27.8,51294.44,45982.18,0.00,2.50,84
2019-08-04,61,25.9,28.8,51169.61,47709.14,0.00,1.70,70
2019-08-05,3,24.3,26.0,51043.67,45609.12,0.00,0.00,70
2019-08-06,53,24.0,26.9,50916.74,25079.26,0.00,1.00,84
2019-08-07,63,24.0,27.0,50788.60,26179.35,0.00,14.10,87
2019-08-08,61,24.2,26.3,50658.29,45297.36,0.00,1.60,77
2019-08-09,51,24.2,25.3,50525.89,46515.04,0.00,0.20,68
2019-08-10,3,23.5,22.3,50391.51,41537.18,0.00,0.00,52
2019-08-11,3,22.2,22.1,50255.31,46799.08,0.00,0.00,59
2019-08-12,3,23.6,23.8,50117.42,45870.79,0.00,0.00,64
2019-08-13,61,23.8,26.5,49977.96,11515.46,0.00,5.00,83
2019-08-14,63,23.0,26.9,49837.07,35166.20,0.00,14.90,92
2019-08-15,51,22.8,25.4,49694.88,43913.97,0.00,0.50,85
2019-08-16,53,22.8,25.1,49551.50,41055.74,0.00,0.50,85
2019-08-17,53,24.0,27.8,49407.07,40284.25,0.00,2.00,90
2019-08-18,65,24.7,29.1,49261.69,31202.18,0.00,13.20,91
2019-08-19,51,26.1,30.3,49115.48,42347.47,0.00,0.20,84
2019-08-20,3,25.4,28.1,48968.56,43324.30,0.00,0.00,74
2019-08-21,61,26.1,29.8,48821.03,41986.61,0.00,4.40,84
2019-08-22,61,26.6,30.0,48673.02,43361.89,0.00,2.40,77
2019-08-23,63,21.6,23.4,48524.62,3846.66,0.00,13.90,83
2019-08-24,3,20.6,19.7,48375.93,40333.71,0.00,0.00,61
2019-08-25,51,20.4,19.2,48227.07,43312.13,0.00,0.10,67
2019-08-26,3,18.8,18.4,48078.14,39600.00,0.00,0.00,73
2019-08-27,3,19.2,19.5,47928.89,18007.59,0.00,0.00,77
2019-08-28,61,20.8,23.1,47778.34,11736.06,0.00,13.10,91
2019-08-29,3,22.7,22.7,47626.50,43294.00,0.00,0.00,67
2019-08-30,3,23.0,23.4,47473.50,40874.41,0.00,0.00,65
2019-08-31,3,23.0,23.0,47319.44,43200.00,0.00,0.00,58
2019-09-01,3,20.9,20.3,47164.44,42480.75,0.00,0.00,67
2019-09-02,61,21.9,23.2,47008.61,25079.09,0.00,6.50,84
2019-09-03,3,22.0,23.4,46852.05,43105.97,0.00,0.00,76
2019-09-04,51,24.1,25.8,46694.86,43008.87,0.00,0.60,77
2019-09-05,3,20.5,20.4,46537.16,35699.98,0.00,0.00,70
2019-09-06,61,18.4,16.8,46379.03,1406.69,0.00,2.80,75
2019-09-07,61,18.8,17.1,46220.59,40719.09,0.00,5.90,69
2019-09-08,3,19.9,20.2,46061.91,36965.38,0.00,0.00,74
2019-09-09,53,20.7,21.4,45903.12,42516.18,0.00,1.40,76
2019-09-10,51,21.1,22.2,45744.30,39883.01,0.00,0.70,84
2019-09-11,3,24.3,26.1,45585.54,42317.61,0.00,0.00,79
2019-09-12,61,22.9,25.2,45426.95,28380.78,0.00,6.30,86
2019-09-13,3,17.6,15.6,45268.61,40421.30,0.00,0.00,68
2019-09-14,51,21.0,20.1,45110.61,38532.96,0.00,0.40,70
2019-09-15,51,22.5,24.5,44953.05,41766.20,0.00,0.60,77
2019-09-16,51,21.5,23.1,44795.68,26223.96,0.00,1.20,76
2019-09-17,51,19.6,18.4,44637.48,41452.15,0.00,0.10,60
2019-09-18,3,17.0,15.4,44478.46,40803.11,0.00,0.00,67
2019-09-19,0,15.4,13.9,44318.73,41134.00,0.00,0.00,61
2019-09-20,3,18.2,16.7,44158.39,40973.64,0.00,0.00,60
2019-09-21,3,20.3,20.5,43997.54,40812.53,0.00,0.00,67
2019-09-22,3,21.8,22.0,43836.27,40647.26,0.00,0.00,72
2019-09-23,3,24.8,25.7,43674.70,39766.80,0.00,0.00,71
2019-09-24,55,21.2,20.2,43512.91,39145.47,0.00,2.60,64
2019-09-25,2,18.7,18.2,43351.01,39910.95,0.00,0.00,68
2019-09-26,61,20.3,20.8,43189.09,32216.81,0.00,2.60,78
2019-09-27,3,18.0,17.7,43027.26,39345.36,0.00,0.00,74
2019-09-28,3,21.2,21.9,42865.61,39006.98,0.00,0.00,80
2019-09-29,3,21.7,21.2,42704.24,38779.06,0.00,0.00,67
2019-09-30,3,18.3,16.3,42543.25,31994.14,0.00,0.00,59
2019-10-01,53,21.2,21.0,42382.75,35860.14,0.00,0.80,73
2019-10-02,61,25.4,26.3,42222.82,34959.06,0.00,3.20,74
2019-10-03,55,14.9,13.1,42063.57,0.00,0.00,11.10,87
2019-10-04,51,15.7,13.0,41905.12,38339.52,0.00,0.80,71
2019-10-05,3,11.4,8.1,41747.55,38241.49,0.00,0.00,57
2019-10-06,53,18.5,16.2,41590.60,6017.70,0.00,1.90,69
2019-10-07,55,21.3,20.1,41433.18,25668.79,0.00,2.30,75
2019-10-08,53,16.0,13.4,41275.29,933.71,0.00,1.60,69
2019-10-09,63,13.1,9.8,41117.04,457.88,0.00,14.00,79
2019-10-10,51,15.2,10.9,40958.56,37339.62,0.00,0.60,60
2019-10-11,3,14.5,9.6,40799.96,25019.33,0.00,0.00,54
2019-10-12,3,15.1,13.2,40641.34,33299.61,0.00,0.00,67
2019-10-13,51,14.6,13.2,40482.82,36724.44,0.00,0.10,74
2019-10-14,51,16.7,15.9,40324.52,32688.30,0.00,0.30,74
2019-10-15,3,13.5,11.3,40166.54,36908.15,0.00,0.00,61
2019-10-16,65,15.9,13.0,40009.03,9182.39,0.00,29.00,83
2019-10-17,51,12.1,5.5,39852.09,18804.92,0.00,0.30,62
2019-10-18,3,11.4,6.8,39695.84,36361.54,0.00,0.00,62
2019-10-19,3,10.2,7.7,39540.41,36133.98,0.00,0.00,68
2019-10-20,61,11.9,10.3,39385.93,636.94,0.00,11.70,85
2019-10-21,55,13.5,11.1,39232.52,35602.40,0.00,1.70,77
2019-10-22,61,14.2,12.2,39080.31,0.00,0.00,6.50,87
2019-10-23,61,15.4,12.6,38929.45,35286.12,0.00,3.70,68
2019-10-24,0,12.5,9.5,38780.05,35173.73,0.00,0.00,61
2019-10-25,3,13.1,11.7,38632.27,28840.63,0.00,0.00,81
2019-10-26,51,13.6,11.7,38485.83,26849.91,0.00,0.10,71
2019-10-27,63,16.0,14.0,38339.52,5457.66,0.00,25.20,90
2019-10-28,3,14.1,12.2,38193.34,33231.87,0.00,0.00,78
2019-10-29,51,14.3,13.3,38047.45,1196.19,0.00,2.10,88
2019-10-30,51,16.0,16.5,37901.98,7790.47,0.00,1.00,94
2019-10-31,63,18.4,16.7,37757.08,413.31,0.00,14.90,95
2019-11-01,61,10.7,5.4,37612.88,33896.34,0.00,6.50,58
2019-11-02,3,7.7,4.7,37469.52,22310.32,0.00,0.00,66
2019-11-03,3,7.9,3.8,37327.17,33203.53,0.00,0.00,60
2019-11-04,2,8.7,5.1,37185.96,33076.92,0.00,0.00,63
2019-11-05,53,12.0,10.1,37046.05,17693.33,0.00,1.30,78
2019-11-06,1,8.8,5.4,36907.61,33202.81,0.00,0.00,65
2019-11-07,55,9.9,6.6,36770.79,13396.48,0.00,3.50,71
2019-11-08,51,2.4,-4.0,36635.74,32988.30,0.00,0.10,54
2019-11-09,3,1.1,-3.4,36502.64,32491.01,0.00,0.00,58
2019-11-10,3,6.1,2.3,36371.66,25874.64,0.00,0.00,65
2019-11-11,3,9.7,7.5,36242.97,32107.70,0.00,0.00,80
2019-11-12,73,5.6,0.3,36116.75,0.00,0.77,2.80,64
2019-11-13,3,-2.2,-8.6,35993.17,32132.25,0.00,0.00,44
2019-11-14,3,1.5,-2.7,35872.42,31148.61,0.00,0.00,56
2019-11-15,3,4.8,0.6,35754.27,31702.49,0.00,0.00,65
2019-11-16,1,2.0,-4.4,35637.51,31811.26,0.00,0.00,45
2019-11-17,3,1.9,-4.2,35522.20,3186.12,0.00,0.00,61
2019-11-18,63,3.9,-0.8,35408.46,229.97,0.00,8.70,84
2019-11-19,61,6.4,3.6,35296.44,31403.91,0.00,4.50,81
2019-11-20,3,5.1,1.0,35186.29,15701.76,0.00,0.00,70
2019-11-21,51,6.3,2.8,35078.15,30436.88,0.00,0.20,71
2019-11-22,61,7.8,3.1,34972.18,7200.00,0.00,3.50,70
2019-11-23,55,3.7,-0.4,34868.52,30785.44,0.00,1.20,60
2019-11-24,63,6.1,1.7,34767.33,3704.56,0.00,21.80,89
2019-11-25,2,5.9,2.1,34668.77,30959.62,0.00,0.00,75
2019-11-26,3,7.5,5.0,34572.99,30887.65,0.00,0.00,84
2019-11-27,53,9.9,7.1,34480.16,11831.18,0.00,1.20,86
2019-11-28,51,7.3,0.5,34390.45,22914.83,0.00,0.10,59
2019-11-29,3,1.4,-4.1,34304.01,30629.68,0.00,0.00,60
2019-11-30,3,1.1,-3.5,34221.00,29686.68,0.00,0.00,61
2019-12-01,73,0.3,-4.9,34141.60,0.00,1.82,14.50,79
2019-12-02,75,1.7,-4.4,34065.96,0.00,7.21,3.00,92
2019-12-03,73,0.5,-5.8,33994.27,26329.02,1.61,0.00,65
2019-12-04,3,2.0,-2.3,33926.68,10390.25,0.00,0.00,73
2019-12-05,3,2.9,-2.8,33863.09,20950.54,0.00,0.00,68
2019-12-06,3,4.1,-1.0,33802.75,21826.49,0.00,0.00,63
2019-12-07,3,0.5,-4.8,33745.65,28716.17,0.00,0.00,63
2019-12-08,3,0.2,-4.2,33691.86,28918.15,0.00,0.00,74
2019-12-09,63,9.2,6.4,33641.46,0.00,0.00,26.40,93
2019-12-10,61,11.6,8.7,33594.50,1482.51,0.00,8.40,93
2019-12-11,75,2.1,-2.6,33551.06,14782.33,4.20,3.20,75
2019-12-12,3,-1.3,-6.4,33511.20,29751.12,0.00,0.00,52
2019-12-13,63,5.7,2.4,33474.97,0.00,0.00,15.00,87
2019-12-14,63,10.7,8.0,33442.45,3600.00,0.00,26.10,96
2019-12-15,3,5.6,-0.4,33413.70,28412.75,0.00,0.00,62
2019-12-16,73,1.4,-2.5,33388.78,0.00,0.35,1.20,60
2019-12-17,73,0.8,-3.7,33367.73,0.00,1.26,23.40,94
