day,weather_code,temperature,feels_like,snowfall,rain,humidity,sunshine_hours,daylight_hours,month_year,year,month_num,season,day_of_week,weather_description
2017-08-06,3,21.0,20.1,0.0,0.0,59,10.938927777777778,14.126116666666666,2017-08,2017,8,summer,Sunday,Cloudy
2017-08-07,63,19.3,20.3,0.0,25.5,87,0.0,14.08931111111111,2017-08,2017,8,summer,Monday,Rain
2017-08-08,51,21.0,21.8,0.0,0.3,79,8.50793611111111,14.052125,2017-08,2017,8,summer,Tuesday,Light Drizzle
2017-08-09,1,21.9,23.2,0.0,0.0,71,13.019022222222222,14.014586111111111,2017-08,2017,8,summer,Wednesday,Mainly Sunny
2017-08-10,51,22.1,24.2,0.0,0.1,77,12.446166666666667,13.97673611111111,2017-08,2017,8,summer,Thursday,Light Drizzle
2017-08-11,53,21.6,22.8,0.0,0.6,79,11.568661111111112,13.938602777777778,2017-08,2017,8,summer,Friday,Drizzle
2017-08-12,63,21.8,23.9,0.0,11.6,89,2.6489277777777778,13.900222222222222,2017-08,2017,8,summer,Saturday,Rain
2017-08-13,3,23.7,25.6,0.0,0.0,76,12.461827777777778,13.861625,2017-08,2017,8,summer,Sunday,Cloudy
2017-08-14,51,22.7,25.0,0.0,0.1,81,7.286074999999999,13.822844444444444,2017-08,2017,8,summer,Monday,Light Drizzle
2017-08-15,61,22.4,25.2,0.0,8.5,88,0.1773888888888889,13.783908333333333,2017-08,2017,8,summer,Tuesday,Light Rain
2017-08-16,51,24.1,27.0,0.0,0.1,81,11.928422222222222,13.744847222222221,2017-08,2017,8,summer,Wednesday,Light Drizzle
2017-08-17,3,22.4,24.0,0.0,0.0,79,11.313697222222222,13.7056,2017-08,2017,8,summer,Thursday,Cloudy
2017-08-18,63,24.6,27.8,0.0,11.7,91,3.5515,13.665886111111112,2017-08,2017,8,summer,Friday,Rain
2017-08-19,53,25.2,27.9,0.0,0.8,78,12.0,13.625725000000001,2017-08,2017,8,summer,Saturday,Drizzle
2017-08-20,2,23.9,24.4,0.0,0.0,66,12.304483333333334,13.585144444444444,2017-08,2017,8,summer,Sunday,Partly Cloudy
2017-08-21,3,23.7,25.1,0.0,0.0,73,12.152147222222224,13.544186111111111,2017-08,2017,8,summer,Monday,Cloudy
2017-08-22,3,25.8,28.8,0.0,0.0,84,12.002002777777777,13.502877777777778,2017-08,2017,8,summer,Tuesday,Cloudy
2017-08-23,63,24.4,25.5,0.0,6.6,69,9.877947222222222,13.461255555555555,2017-08,2017,8,summer,Wednesday,Rain
2017-08-24,3,22.0,22.2,0.0,0.0,61,12.095005555555554,13.419350000000001,2017-08,2017,8,summer,Thursday,Cloudy
2017-08-25,51,20.9,20.9,0.0,0.4,66,11.588136111111112,13.377194444444445,2017-08,2017,8,summer,Friday,Light Drizzle
2017-08-26,1,20.2,20.1,0.0,0.0,65,12.034811111111111,13.334819444444443,2017-08,2017,8,summer,Saturday,Mainly Sunny
2017-08-27,3,19.6,19.4,0.0,0.0,68,12.025263888888889,13.292255555555556,2017-08,2017,8,summer,Sunday,Cloudy
2017-08-28,3,19.7,18.5,0.0,0.0,65,12.02587777777778,13.249533333333334,2017-08,2017,8,summer,Monday,Cloudy
2017-08-29,61,18.3,17.1,0.0,7.8,77,0.0,13.206680555555556,2017-08,2017,8,summer,Tuesday,Light Rain
2017-08-30,61,20.1,19.2,0.0,3.3,69,11.017019444444443,13.163727777777778,2017-08,2017,8,summer,Wednesday,Light Rain
2017-08-31,51,21.6,21.0,0.0,0.2,67,11.389394444444445,13.1207,2017-08,2017,8,summer,Thursday,Light Drizzle
2017-09-01,3,17.1,14.2,0.0,0.0,51,11.826733333333333,13.077630555555556,2017-09,2017,9,fall,Friday,Cloudy
2017-09-02,63,15.9,14.0,0.0,9.2,69,3.1161861111111113,13.034544444444444,2017-09,2017,9,fall,Saturday,Rain
2017-09-03,61,18.4,17.8,0.0,15.5,87,2.4906555555555556,12.991466666666666,2017-09,2017,9,fall,Sunday,Light Rain
2017-09-04,3,20.5,19.6,0.0,0.0,70,11.933297222222222,12.948425,2017-09,2017,9,fall,Monday,Cloudy
2017-09-05,51,23.1,24.2,0.0,0.1,78,11.907008333333334,12.905447222222222,2017-09,2017,9,fall,Tuesday,Light Drizzle
2017-09-06,63,19.3,20.5,0.0,21.3,90,4.242763888888889,12.862466666666666,2017-09,2017,9,fall,Wednesday,Rain
2017-09-07,61,18.7,17.9,0.0,2.7,74,11.853811111111112,12.819197222222222,2017-09,2017,9,fall,Thursday,Light Rain
2017-09-08,2,17.7,15.8,0.0,0.0,65,11.826755555555556,12.775655555555556,2017-09,2017,9,fall,Friday,Partly Cloudy
2017-09-09,3,16.2,14.2,0.0,0.0,67,10.989541666666666,12.73186111111111,2017-09,2017,9,fall,Saturday,Cloudy
2017-09-10,3,16.9,15.0,0.0,0.0,68,11.25206388888889,12.687847222222222,2017-09,2017,9,fall,Sunday,Cloudy
2017-09-11,3,18.1,17.5,0.0,0.0,66,11.744100000000001,12.643644444444446,2017-09,2017,9,fall,Monday,Cloudy
2017-09-12,3,19.2,19.8,0.0,0.0,76,11.097016666666667,12.599275,2017-09,2017,9,fall,Tuesday,Cloudy
2017-09-13,51,20.3,21.3,0.0,0.1,80,11.668672222222222,12.554772222222223,2017-09,2017,9,fall,Wednesday,Light Drizzle
2017-09-14,63,22.1,24.4,0.0,3.8,87,7.969230555555556,12.510158333333333,2017-09,2017,9,fall,Thursday,Rain
2017-09-15,51,21.9,24.2,0.0,0.2,83,11.452286111111112,12.465466666666666,2017-09,2017,9,fall,Friday,Light Drizzle
2017-09-16,53,21.9,24.8,0.0,0.9,91,10.552341666666667,12.420719444444444,2017-09,2017,9,fall,Saturday,Drizzle
2017-09-17,53,21.5,24.2,0.0,0.8,89,10.348958333333334,12.375944444444444,2017-09,2017,9,fall,Sunday,Drizzle
2017-09-18,51,21.3,22.9,0.0,1.3,88,4.713344444444445,12.331169444444445,2017-09,2017,9,fall,Monday,Light Drizzle
2017-09-19,53,22.0,21.4,0.0,1.4,81,9.427980555555557,12.286419444444444,2017-09,2017,9,fall,Tuesday,Drizzle
2017-09-20,3,22.6,21.9,0.0,0.0,76,3.3684416666666666,12.241722222222222,2017-09,2017,9,fall,Wednesday,Cloudy
2017-09-21,3,23.1,23.1,0.0,0.0,72,8.475705555555555,12.197102777777777,2017-09,2017,9,fall,Thursday,Cloudy
2017-09-22,3,21.9,19.7,0.0,0.0,58,11.181661111111111,12.15258611111111,2017-09,2017,9,fall,Friday,Cloudy
2017-09-23,1,23.2,22.2,0.0,0.0,57,11.215708333333334,12.108202777777777,2017-09,2017,9,fall,Saturday,Mainly Sunny
2017-09-24,0,24.0,25.7,0.0,0.0,68,11.07115,12.063975,2017-09,2017,9,fall,Sunday,Sunny
2017-09-25,0,23.5,26.3,0.0,0.0,80,10.991055555555556,12.019930555555556,2017-09,2017,9,fall,Monday,Sunny
2017-09-26,3,22.0,24.4,0.0,0.0,86,9.871611111111111,11.975999999999999,2017-09,2017,9,fall,Tuesday,Cloudy
2017-09-27,51,23.7,26.9,0.0,0.3,88,7.027813888888889,11.931886111111112,2017-09,2017,9,fall,Wednesday,Light Drizzle
2017-09-28,3,22.0,20.5,0.0,0.0,63,10.870480555555556,11.887597222222222,2017-09,2017,9,fall,Thursday,Cloudy
2017-09-29,3,16.5,14.5,0.0,0.0,57,9.5788,11.84316111111111,2017-09,2017,9,fall,Friday,Cloudy
2017-09-30,61,15.3,12.6,0.0,3.3,69,10.606552777777777,11.798605555555556,2017-09,2017,9,fall,Saturday,Light Rain
2017-10-01,2,14.3,12.4,0.0,0.0,68,10.725527777777778,11.753961111111112,2017-10,2017,10,fall,Sunday,Partly Cloudy
2017-10-02,1,15.6,14.2,0.0,0.0,65,10.690405555555555,11.709255555555556,2017-10,2017,10,fall,Monday,Mainly Sunny
2017-10-03,3,15.9,14.3,0.0,0.0,69,10.658636111111111,11.664516666666668,2017-10,2017,10,fall,Tuesday,Cloudy
2017-10-04,3,17.5,16.3,0.0,0.0,74,10.63056111111111,11.619775,2017-10,2017,10,fall,Wednesday,Cloudy
2017-10-05,53,21.7,21.2,0.0,1.3,67,7.868250000000001,11.575061111111111,2017-10,2017,10,fall,Thursday,Drizzle
2017-10-06,51,21.2,22.8,0.0,0.3,83,10.160547222222222,11.530402777777777,2017-10,2017,10,fall,Friday,Light Drizzle
2017-10-07,51,21.2,22.2,0.0,0.1,85,10.574719444444444,11.485827777777779,2017-10,2017,10,fall,Saturday,Light Drizzle
2017-10-08,61,22.8,24.4,0.0,8.1,91,0.31294999999999995,11.441369444444444,2017-10,2017,10,fall,Sunday,Light Rain
2017-10-09,63,22.4,24.2,0.0,16.1,97,0.09413055555555555,11.397058333333334,2017-10,2017,10,fall,Monday,Rain
2017-10-10,51,21.6,22.6,0.0,0.1,78,10.454836111111112,11.35292222222222,2017-10,2017,10,fall,Tuesday,Light Drizzle
2017-10-11,53,19.2,19.4,0.0,1.4,81,3.998425,11.308994444444444,2017-10,2017,10,fall,Wednesday,Drizzle
2017-10-12,53,15.5,12.8,0.0,2.0,73,0.07160277777777778,11.265305555555555,2017-10,2017,10,fall,Thursday,Drizzle
2017-10-13,3,15.5,13.3,0.0,0.0,72,4.983302777777777,11.221886111111111,2017-10,2017,10,fall,Friday,Cloudy
2017-10-14,51,18.7,19.5,0.0,0.1,86,5.750324999999999,11.178769444444445,2017-10,2017,10,fall,Saturday,Light Drizzle
2017-10-15,51,20.3,20.8,0.0,0.1,85,6.580177777777777,11.135991666666667,2017-10,2017,10,fall,Sunday,Light Drizzle
2017-10-16,53,14.9,11.5,0.0,3.1,65,0.4963,11.093472222222223,2017-10,2017,10,fall,Monday,Drizzle
2017-10-17,0,10.2,6.8,0.0,0.0,61,10.141580555555556,11.050888888888888,2017-10,2017,10,fall,Tuesday,Sunny
2017-10-18,0,14.2,11.8,0.0,0.0,64,10.0574,11.008249999999999,2017-10,2017,10,fall,Wednesday,Sunny
2017-10-19,3,15.8,13.3,0.0,0.0,63,9.968055555555555,10.965586111111111,2017-10,2017,10,fall,Thursday,Cloudy
2017-10-20,2,16.8,13.8,0.0,0.0,55,9.962494444444445,10.922933333333333,2017-10,2017,10,fall,Friday,Partly Cloudy
2017-10-21,3,15.9,14.1,0.0,0.0,61,9.678466666666667,10.880327777777778,2017-10,2017,10,fall,Saturday,Cloudy
2017-10-22,3,15.8,14.8,0.0,0.0,74,9.649122222222221,10.837802777777776,2017-10,2017,10,fall,Sunday,Cloudy
2017-10-23,51,18.4,18.0,0.0,0.3,88,6.932513888888889,10.795397222222222,2017-10,2017,10,fall,Monday,Light Drizzle
2017-10-24,65,19.9,18.2,0.0,27.1,91,3.5951527777777774,10.75315,2017-10,2017,10,fall,Tuesday,Heavy Rain
2017-10-25,53,16.4,15.5,0.0,0.9,74,5.0,10.711094444444445,2017-10,2017,10,fall,Wednesday,Drizzle
2017-10-26,61,12.7,9.1,0.0,5.4,63,5.0,10.669272222222222,2017-10,2017,10,fall,Thursday,Light Rain
2017-10-27,0,11.6,8.7,0.0,0.0,65,9.585261111111112,10.627719444444445,2017-10,2017,10,fall,Friday,Sunny
2017-10-28,3,15.4,13.3,0.0,0.0,79,9.524386111111111,10.586475,2017-10,2017,10,fall,Saturday,Cloudy
2017-10-29,63,17.6,15.9,0.0,56.4,93,0.0,10.545580555555555,2017-10,2017,10,fall,Sunday,Rain
2017-10-30,53,12.2,7.4,0.0,3.8,68,7.435377777777778,10.505080555555557,2017-10,2017,10,fall,Monday,Drizzle
2017-10-31,1,10.5,5.9,0.0,0.0,56,9.413788888888888,10.46501388888889,2017-10,2017,10,fall,Tuesday,Mainly Sunny
2017-11-01,3,10.4,7.6,0.0,0.0,70,2.0268305555555557,10.425422222222222,2017-11,2017,11,fall,Wednesday,Cloudy
2017-11-02,3,17.1,16.8,0.0,0.0,89,9.135819444444444,10.386355555555555,2017-11,2017,11,fall,Thursday,Cloudy
2017-11-03,3,17.3,16.3,0.0,0.0,81,9.021525,10.347852777777776,2017-11,2017,11,fall,Friday,Cloudy
2017-11-04,3,10.3,7.1,0.0,0.0,65,9.0,10.309958333333332,2017-11,2017,11,fall,Saturday,Cloudy
2017-11-05,53,14.3,12.7,0.0,1.6,85,0.0,10.272602777777779,2017-11,2017,11,fall,Sunday,Drizzle
2017-11-06,63,15.6,14.4,0.0,5.1,91,0.06163888888888889,10.235441666666667,2017-11,2017,11,fall,Monday,Rain
2017-11-07,61,7.2,3.0,0.0,11.5,73,3.964538888888889,10.198483333333334,2017-11,2017,11,fall,Tuesday,Light Rain
2017-11-08,55,6.3,2.3,0.0,2.1,79,3.3141833333333333,10.161766666666667,2017-11,2017,11,fall,Wednesday,Heavy Drizzle
2017-11-09,3,8.4,5.6,0.0,0.0,77,6.657783333333334,10.125333333333332,2017-11,2017,11,fall,Thursday,Cloudy
2017-11-10,3,3.4,-3.1,0.0,0.0,53,9.029963888888888,10.08922222222222,2017-11,2017,11,fall,Friday,Cloudy
2017-11-11,3,-0.9,-6.2,0.0,0.0,49,8.879544444444445,10.053480555555556,2017-11,2017,11,fall,Saturday,Cloudy
2017-11-12,3,3.1,-0.3,0.0,0.0,63,7.696447222222222,10.018149999999999,2017-11,2017,11,fall,Sunday,Cloudy
2017-11-13,53,5.5,2.0,0.0,3.4,84,0.5005027777777777,9.983272222222222,2017-11,2017,11,fall,Monday,Drizzle
2017-11-14,3,4.5,0.5,0.0,0.0,79,8.407216666666667,9.948891666666666,2017-11,2017,11,fall,Tuesday,Cloudy
2017-11-15,3,6.2,2.9,0.0,0.0,72,7.810588888888889,9.915055555555554,2017-11,2017,11,fall,Wednesday,Cloudy
2017-11-16,53,10.5,6.2,0.0,3.1,72,6.012380555555556,9.88181111111111,2017-11,2017,11,fall,Thursday,Drizzle
2017-11-17,3,5.6,-0.3,0.0,0.0,54,8.77458611111111,9.849202777777776,2017-11,2017,11,fall,Friday,Cloudy
2017-11-18,55,6.5,2.6,0.0,3.5,67,0.03729166666666667,9.817280555555556,2017-11,2017,11,fall,Saturday,Heavy Drizzle
2017-11-19,63,10.4,5.1,0.0,8.7,67,7.055327777777777,9.786091666666668,2017-11,2017,11,fall,Sunday,Rain
2017-11-20,3,4.9,-1.1,0.0,0.0,54,8.375458333333334,9.755686111111112,2017-11,2017,11,fall,Monday,Cloudy
2017-11-21,3,8.7,4.0,0.0,0.0,59,8.669047222222222,9.726116666666666,2017-11,2017,11,fall,Tuesday,Cloudy
2017-11-22,61,8.5,4.8,0.0,5.9,75,3.0540249999999998,9.697427777777778,2017-11,2017,11,fall,Wednesday,Light Rain
2017-11-23,1,2.1,-2.5,0.0,0.0,60,8.630986111111111,9.669677777777776,2017-11,2017,11,fall,Thursday,Mainly Sunny
2017-11-24,0,4.1,0.4,0.0,0.0,68,8.609833333333334,9.642911111111111,2017-11,2017,11,fall,Friday,Sunny
2017-11-25,3,7.5,4.1,0.0,0.0,71,8.590747222222221,9.617088888888889,2017-11,2017,11,fall,Saturday,Cloudy
2017-11-26,3,6.6,1.9,0.0,0.0,63,8.571713888888889,9.591919444444445,2017-11,2017,11,fall,Sunday,Cloudy
2017-11-27,3,5.5,0.4,0.0,0.0,58,8.55081388888889,9.567411111111111,2017-11,2017,11,fall,Monday,Cloudy
2017-11-28,3,5.9,1.8,0.0,0.0,72,8.524555555555557,9.543594444444444,2017-11,2017,11,fall,Tuesday,Cloudy
2017-11-29,2,9.9,5.5,0.0,0.0,65,8.499069444444444,9.520505555555555,2017-11,2017,11,fall,Wednesday,Partly Cloudy
2017-11-30,3,6.3,2.7,0.0,0.0,71,6.376088888888888,9.498175,2017-11,2017,11,fall,Thursday,Cloudy
2017-12-01,51,7.6,4.0,0.0,0.5,73,8.450572222222222,9.476633333333332,2017-12,2017,12,winter,Friday,Light Drizzle
2017-12-02,3,4.2,1.2,0.0,0.0,74,7.591197222222222,9.455916666666667,2017-12,2017,12,winter,Saturday,Cloudy
2017-12-03,51,5.9,3.3,0.0,0.3,79,5.2305527777777785,9.436055555555557,2017-12,2017,12,winter,Sunday,Light Drizzle
2017-12-04,3,5.3,2.4,0.0,0.0,86,7.37231388888889,9.417088888888888,2017-12,2017,12,winter,Monday,Cloudy
2017-12-05,63,12.5,8.5,0.0,9.4,81,1.8085305555555555,9.399041666666667,2017-12,2017,12,winter,Tuesday,Rain
2017-12-06,55,7.7,2.6,0.0,1.7,54,4.955036111111111,9.381952777777778,2017-12,2017,12,winter,Wednesday,Heavy Drizzle
2017-12-07,3,4.4,-1.0,0.0,0.0,52,8.327694444444445,9.365855555555555,2017-12,2017,12,winter,Thursday,Cloudy
2017-12-08,3,2.2,-2.4,0.0,0.0,56,0.8084444444444445,9.350780555555556,2017-12,2017,12,winter,Friday,Cloudy
2017-12-09,73,0.7,-3.9,7.35,0.0,69,0.0,9.33676111111111,2017-12,2017,12,winter,Saturday,Snow
2017-12-10,73,0.1,-5.0,0.28,0.0,77,7.561097222222222,9.32383611111111,2017-12,2017,12,winter,Sunday,Snow
2017-12-11,71,1.8,-2.7,0.14,0.0,67,8.172080555555556,9.312030555555555,2017-12,2017,12,winter,Monday,Light Snow
2017-12-12,53,5.7,1.0,0.0,1.6,71,0.8395027777777778,9.301380555555555,2017-12,2017,12,winter,Tuesday,Drizzle
2017-12-13,3,-3.5,-11.6,0.0,0.0,42,8.039280555555555,9.291916666666667,2017-12,2017,12,winter,Wednesday,Cloudy
2017-12-14,73,-2.3,-7.8,1.19,0.0,60,7.960763888888889,9.283672222222222,2017-12,2017,12,winter,Thursday,Snow
2017-12-15,73,-4.3,-8.6,1.89,0.0,60,2.7320055555555554,9.276641666666668,2017-12,2017,12,winter,Friday,Snow
2017-12-16,3,-0.3,-6.3,0.0,0.0,67,7.169077777777778,9.270730555555556,2017-12,2017,12,winter,Saturday,Cloudy
2017-12-17,3,0.3,-3.7,0.0,0.0,66,1.7633722222222223,9.265930555555554,2017-12,2017,12,winter,Sunday,Cloudy
2017-12-18,51,3.7,0.3,0.0,0.7,82,6.489227777777778,9.262236111111111,2017-12,2017,12,winter,Monday,Light Drizzle
2017-12-19,3,7.9,3.2,0.0,0.0,73,7.286563888888889,9.259647222222224,2017-12,2017,12,winter,Tuesday,Cloudy
2017-12-20,3,5.2,-0.2,0.0,0.0,53,7.58271111111111,9.25816111111111,2017-12,2017,12,winter,Wednesday,Cloudy
2017-12-21,3,0.7,-3.7,0.0,0.0,58,8.089472222222222,9.257769444444445,2017-12,2017,12,winter,Thursday,Cloudy
2017-12-22,51,3.7,0.3,0.0,0.1,74,0.3428777777777777,9.258477777777777,2017-12,2017,12,winter,Friday,Light Drizzle
2017-12-23,61,7.9,4.8,0.0,16.3,95,0.0,9.260272222222223,2017-12,2017,12,winter,Saturday,Light Rain
2017-12-24,73,2.9,-1.8,0.63,0.2,70,7.051058333333334,9.263152777777778,2017-12,2017,12,winter,Sunday,Snow
2017-12-25,71,1.7,-4.9,0.07,6.8,65,7.989855555555556,9.267111111111111,2017-12,2017,12,winter,Monday,Light Snow
2017-12-26,3,-3.6,-10.0,0.0,0.0,41,8.054622222222221,9.272144444444445,2017-12,2017,12,winter,Tuesday,Cloudy
2017-12-27,3,-5.5,-11.5,0.0,0.0,37,8.009452777777778,9.278244444444445,2017-12,2017,12,winter,Wednesday,Cloudy
2017-12-28,0,-8.7,-15.9,0.0,0.0,38,8.079433333333332,9.285402777777778,2017-12,2017,12,winter,Thursday,Sunny
2017-12-29,3,-8.3,-14.2,0.0,0.0,45,8.013638888888888,9.29361388888889,2017-12,2017,12,winter,Friday,Cloudy
2017-12-30,71,-6.5,-11.6,0.77,0.0,63,3.421605555555556,9.302866666666667,2017-12,2017,12,winter,Saturday,Light Snow
2017-12-31,3,-9.3,-16.1,0.0,0.0,48,7.116558333333334,9.313155555555555,2017-12,2017,12,winter,Sunday,Cloudy
2018-01-01,3,-10.9,-17.3,0.0,0.0,47,8.112480555555555,9.324469444444443,2018-01,2018,1,winter,Monday,Cloudy
2018-01-02,2,-7.6,-14.3,0.0,0.0,53,8.114869444444444,9.336802777777777,2018-01,2018,1,winter,Tuesday,Partly Cloudy
2018-01-03,3,-6.4,-11.5,0.0,0.0,54,8.133188888888888,9.350138888888889,2018-01,2018,1,winter,Wednesday,Cloudy
2018-01-04,75,-4.9,-13.6,16.45,0.0,70,0.0,9.364527777777779,2018-01,2018,1,winter,Thursday,Heavy Snow
2018-01-05,3,-11.8,-19.9,0.0,0.0,60,8.180905555555555,9.380119444444444,2018-01,2018,1,winter,Friday,Cloudy
2018-01-06,0,-14.1,-21.5,0.0,0.0,62,8.20786388888889,9.396880555555555,2018-01,2018,1,winter,Saturday,Sunny
2018-01-07,3,-14.1,-19.9,0.0,0.0,70,8.153794444444445,9.414772222222222,2018-01,2018,1,winter,Sunday,Cloudy
2018-01-08,73,-5.1,-10.9,0.63,0.0,72,5.932775,9.433755555555555,2018-01,2018,1,winter,Monday,Snow
2018-01-09,3,-0.0,-4.9,0.0,0.0,80,8.2563,9.453788888888889,2018-01,2018,1,winter,Tuesday,Cloudy
2018-01-10,3,-3.3,-7.6,0.0,0.0,83,8.22455,9.474827777777778,2018-01,2018,1,winter,Wednesday,Cloudy
2018-01-11,3,4.8,1.6,0.0,0.0,92,4.167994444444445,9.496833333333333,2018-01,2018,1,winter,Thursday,Cloudy
2018-01-12,65,11.5,7.7,0.0,29.9,98,0.0,9.519766666666667,2018-01,2018,1,winter,Friday,Heavy Rain
2018-01-13,63,2.9,-3.2,0.0,8.3,69,6.781044444444444,9.543583333333334,2018-01,2018,1,winter,Saturday,Rain
2018-01-14,3,-7.3,-14.0,0.0,0.0,38,8.464316666666667,9.568244444444444,2018-01,2018,1,winter,Sunday,Cloudy
2018-01-15,3,-5.0,-10.9,0.0,0.0,56,7.3040361111111105,9.59371111111111,2018-01,2018,1,winter,Monday,Cloudy
2018-01-16,3,-0.7,-4.6,0.0,0.0,77,1.9207027777777776,9.619941666666668,2018-01,2018,1,winter,Tuesday,Cloudy
2018-01-17,73,-0.1,-4.9,2.45,2.7,82,0.27121666666666666,9.646897222222222,2018-01,2018,1,winter,Wednesday,Snow
2018-01-18,2,-4.4,-10.2,0.0,0.0,54,8.577997222222223,9.674538888888888,2018-01,2018,1,winter,Thursday,Partly Cloudy
2018-01-19,3,-1.1,-6.3,0.0,0.0,60,8.322325,9.702827777777777,2018-01,2018,1,winter,Friday,Cloudy
2018-01-20,2,4.2,-1.4,0.0,0.0,58,8.62673888888889,9.731727777777778,2018-01,2018,1,winter,Saturday,Partly Cloudy
2018-01-21,51,4.2,0.7,0.0,0.1,77,8.383405555555555,9.7612,2018-01,2018,1,winter,Sunday,Light Drizzle
2018-01-22,51,6.3,3.7,0.0,1.6,90,1.877636111111111,9.791208333333334,2018-01,2018,1,winter,Monday,Light Drizzle
2018-01-23,63,9.1,5.2,0.0,7.4,89,3.072111111111111,9.821716666666667,2018-01,2018,1,winter,Tuesday,Rain
2018-01-24,3,2.8,-3.1,0.0,0.0,56,8.622158333333333,9.852797222222222,2018-01,2018,1,winter,Wednesday,Cloudy
2018-01-25,2,-2.7,-8.5,0.0,0.0,45,8.879536111111111,9.88476111111111,2018-01,2018,1,winter,Thursday,Partly Cloudy
2018-01-26,1,-2.3,-6.8,0.0,0.0,54,8.908219444444445,9.91758611111111,2018-01,2018,1,winter,Friday,Mainly Sunny
2018-01-27,3,5.7,0.9,0.0,0.0,69,8.558544444444443,9.951216666666665,2018-01,2018,1,winter,Saturday,Cloudy
2018-01-28,53,8.7,6.0,0.0,4.2,85,0.0,9.985605555555555,2018-01,2018,1,winter,Sunday,Drizzle
2018-01-29,51,4.3,-0.8,0.0,0.6,69,3.036305555555556,10.020694444444445,2018-01,2018,1,winter,Monday,Light Drizzle
2018-01-30,73,-0.2,-5.9,1.61,0.1,66,2.721169444444444,10.056441666666668,2018-01,2018,1,winter,Tuesday,Snow
2018-01-31,3,-3.9,-10.0,0.0,0.0,48,8.408094444444444,10.092794444444444,2018-01,2018,1,winter,Wednesday,Cloudy
2018-02-01,51,3.0,-1.6,0.0,0.1,64,3.602608333333333,10.129708333333333,2018-02,2018,2,winter,Thursday,Light Drizzle
2018-02-02,71,-2.1,-8.8,0.42,5.5,57,7.765152777777778,10.167130555555556,2018-02,2018,2,winter,Friday,Light Snow
2018-02-03,3,-4.8,-11.3,0.0,0.0,40,9.249975000000001,10.205016666666666,2018-02,2018,2,winter,Saturday,Cloudy
2018-02-04,63,2.5,-1.8,0.0,18.7,72,0.4961361111111111,10.243325,2018-02,2018,2,winter,Sunday,Rain
2018-02-05,61,-0.3,-5.9,0.0,1.8,69,8.831847222222223,10.282005555555555,2018-02,2018,2,winter,Monday,Light Rain
2018-02-06,3,-1.7,-5.8,0.0,0.0,64,6.220711111111111,10.321019444444444,2018-02,2018,2,winter,Tuesday,Cloudy
2018-02-07,73,1.5,-3.1,1.33,21.7,84,0.0,10.360322222222223,2018-02,2018,2,winter,Wednesday,Snow
2018-02-08,3,-1.7,-7.5,0.0,0.0,58,9.459097222222223,10.399875000000002,2018-02,2018,2,winter,Thursday,Cloudy
2018-02-09,71,-1.5,-6.5,0.07,0.0,65,5.843658333333333,10.439630555555555,2018-02,2018,2,winter,Friday,Light Snow
2018-02-10,63,6.1,3.1,0.0,14.7,92,2.517013888888889,10.479552777777778,2018-02,2018,2,winter,Saturday,Rain
2018-02-11,63,10.4,8.2,0.0,33.0,99,0.0,10.519602777777777,2018-02,2018,2,winter,Sunday,Rain
2018-02-12,53,7.0,2.4,0.0,1.1,68,2.9843611111111112,10.559738888888889,2018-02,2018,2,winter,Monday,Drizzle
2018-02-13,3,-1.3,-6.2,0.0,0.0,60,9.66668888888889,10.600047222222221,2018-02,2018,2,winter,Tuesday,Cloudy
2018-02-14,51,4.7,0.8,0.0,0.5,75,9.378527777777776,10.640872222222223,2018-02,2018,2,winter,Wednesday,Light Drizzle
2018-02-15,63,9.4,6.9,0.0,7.2,92,2.272780555555556,10.682205555555557,2018-02,2018,2,winter,Thursday,Rain
2018-02-16,63,10.0,6.9,0.0,12.1,86,0.0,10.724005555555555,2018-02,2018,2,winter,Friday,Rain
2018-02-17,75,0.6,-4.4,5.95,1.2,66,6.757902777777778,10.766225,2018-02,2018,2,winter,Saturday,Heavy Snow
2018-02-18,75,1.7,-2.4,1.68,0.5,76,9.793155555555556,10.808824999999999,2018-02,2018,2,winter,Sunday,Heavy Snow
2018-02-19,53,4.5,0.8,0.0,1.3,83,5.806027777777778,10.851772222222221,2018-02,2018,2,winter,Monday,Drizzle
2018-02-20,51,12.3,10.0,0.0,0.3,92,5.113552777777778,10.89501388888889,2018-02,2018,2,winter,Tuesday,Light Drizzle
2018-02-21,63,16.8,15.4,0.0,8.4,88,6.657502777777777,10.938525,2018-02,2018,2,winter,Wednesday,Rain
2018-02-22,53,6.4,2.1,0.0,5.6,79,0.0,10.98226111111111,2018-02,2018,2,winter,Thursday,Drizzle
2018-02-23,55,3.3,-0.5,0.0,4.8,90,0.0,11.02618611111111,2018-02,2018,2,winter,Friday,Heavy Drizzle
2018-02-24,53,7.9,4.9,0.0,3.2,87,5.155172222222222,11.070261111111112,2018-02,2018,2,winter,Saturday,Drizzle
2018-02-25,63,5.9,2.6,0.0,17.8,94,0.0,11.114455555555557,2018-02,2018,2,winter,Sunday,Rain
2018-02-26,3,7.0,3.5,0.0,0.0,72,3.4986305555555557,11.158727777777777,2018-02,2018,2,winter,Monday,Cloudy
2018-02-27,1,5.0,0.7,0.0,0.0,60,10.194611111111112,11.203047222222223,2018-02,2018,2,winter,Tuesday,Mainly Sunny
2018-02-28,3,7.8,3.8,0.0,0.0,62,10.20071111111111,11.247377777777777,2018-02,2018,2,winter,Wednesday,Cloudy
