,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,temperature_brooklyn,feels_like_brooklyn,snowfall_brooklyn,rain_brooklyn,humidity_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
285,2016-04-25,71,78,4.5,0.7,0.5,0.07,11.658583333333334,14.612136111111113,Monday,Light Snow,3,13.2,12.0,0.0,0.0,69,12.34605,13.737388888888889,2016-04,2016,4,spring,Monday,Cloudy,False,False,False,0.7978698832724472,0.8987188249424725,False,True,False,False
286,2016-04-26,71,72,5.5,1.5,5.7,0.07,9.07985,14.674777777777775,Tuesday,Light Snow,63,13.6,12.7,0.0,6.8,85,11.543177777777778,13.777208333333332,2016-04,2016,4,spring,Tuesday,Rain,False,False,False,0.6187385006776557,0.8378459190349602,False,True,True,True
287,2016-04-27,71,75,5.3,0.6,2.6,0.21,11.241322222222225,14.737291666666666,Wednesday,Light Snow,3,10.4,7.9,0.0,0.0,69,10.861405555555557,13.816875,2016-04,2016,4,spring,Wednesday,Cloudy,False,False,False,0.7627807385836198,0.7860971135336722,False,False,True,False
288,2016-04-28,61,79,6.0,2.0,3.4,0.0,11.136855555555556,14.799641666666666,Thursday,Light Rain,53,9.3,6.2,0.0,1.2,62,4.891411111111111,13.85635277777778,2016-04,2016,4,spring,Thursday,Drizzle,False,False,False,0.7525084597581286,0.35300855784761376,False,False,True,True
289,2016-04-29,3,65,7.9,4.0,0.0,0.0,12.139436111111111,14.86177222222222,Friday,Cloudy,53,9.2,6.0,0.0,2.5,64,4.1901472222222225,13.895613888888889,2016-04,2016,4,spring,Friday,Drizzle,False,False,False,0.8168229151675124,0.3015445921085011,True,False,False,True
290,2016-04-30,3,56,11.8,8.6,0.0,0.0,12.213575,14.92363611111111,Saturday,Cloudy,51,10.2,7.8,0.0,0.1,69,12.075158333333333,13.934625,2016-04,2016,4,spring,Saturday,Light Drizzle,False,False,True,0.8184047714019652,0.8665578250820049,True,True,False,False
291,2016-05-01,3,60,11.9,8.9,0.0,0.0,13.291580555555557,14.985177777777778,Sunday,Cloudy,55,9.1,6.7,0.0,4.7,82,0.0,13.97335,2016-05,2016,5,spring,Sunday,Heavy Drizzle,False,False,True,0.8869818398328423,0.0,True,False,False,True
292,2016-05-02,1,68,11.9,9.7,0.0,0.0,13.849555555555556,15.04635,Monday,Mainly Sunny,63,11.2,10.3,0.0,6.2,88,0.0534777777777777,14.011755555555556,2016-05,2016,5,spring,Monday,Rain,False,False,False,0.9204594838984574,0.0038166365068061842,True,False,False,True
293,2016-05-03,3,68,12.6,10.6,0.0,0.0,12.599794444444443,15.107097222222222,Tuesday,Cloudy,63,11.2,9.9,0.0,24.4,92,0.0,14.049811111111111,2016-05,2016,5,spring,Tuesday,Rain,False,False,False,0.8340314660787653,0.0,True,False,False,True
294,2016-05-04,51,68,10.2,6.7,0.6,0.0,5.945363888888889,15.167361111111113,Wednesday,Light Drizzle,61,9.7,7.3,0.0,4.7,87,0.200425,14.087475,2016-05,2016,5,spring,Wednesday,Light Rain,False,False,False,0.3919840666636143,0.014227176978131284,False,False,False,True
295,2016-05-05,3,67,12.0,10.3,0.0,0.0,11.898305555555556,15.227083333333333,Thursday,Cloudy,3,9.7,6.6,0.0,0.0,81,0.0,14.124716666666668,2016-05,2016,5,spring,Thursday,Cloudy,False,False,False,0.7813909791581156,0.0,False,False,False,False
296,2016-05-06,0,64,15.1,13.2,0.0,0.0,13.977841666666668,15.286208333333333,Friday,Sunny,61,9.9,6.8,0.0,10.7,88,0.0,14.161494444444443,2016-05,2016,5,spring,Friday,Light Rain,False,True,False,0.9144086853890627,0.0,True,False,False,True
297,2016-05-07,0,54,16.7,14.1,0.0,0.0,14.0,15.344666666666669,Saturday,Sunny,51,11.0,9.7,0.0,1.8,90,2.598805555555556,14.197772222222223,2016-05,2016,5,spring,Saturday,Light Drizzle,False,True,True,0.9123691184776468,0.18304319261355165,True,False,False,True
298,2016-05-08,2,56,16.9,14.4,0.0,0.0,14.0,15.40240277777778,Sunday,Partly Cloudy,61,12.1,9.5,0.0,2.9,73,8.760319444444445,14.233511111111111,2016-05,2016,5,spring,Sunday,Light Rain,False,False,True,0.9089490907353018,0.6154714304895489,True,False,False,True
299,2016-05-09,1,60,17.5,15.5,0.0,0.0,14.0,15.459347222222222,Monday,Mainly Sunny,3,13.8,11.0,0.0,0.0,60,12.49246388888889,14.268675000000002,2016-05,2016,5,spring,Monday,Cloudy,False,False,False,0.9056009803489978,0.8755167448196058,True,True,False,False
300,2016-05-10,0,60,17.7,15.6,0.0,0.0,14.0,15.51543611111111,Tuesday,Sunny,3,11.6,8.9,0.0,0.0,58,10.195283333333332,14.303216666666668,2016-05,2016,5,spring,Tuesday,Cloudy,False,True,False,0.9023271985229048,0.712796538773912,True,False,False,False
301,2016-05-11,3,57,18.0,15.9,0.0,0.0,14.0,15.570594444444444,Wednesday,Cloudy,3,14.5,13.3,0.0,0.0,68,12.481947222222225,14.337102777777778,2016-05,2016,5,spring,Wednesday,Cloudy,False,False,False,0.8991307332518169,0.8706045716271904,True,True,False,False
302,2016-05-12,55,62,18.1,15.8,1.4,0.0,14.0,15.624755555555556,Thursday,Heavy Drizzle,3,15.8,15.4,0.0,0.0,73,13.38525277777778,14.370286111111112,2016-05,2016,5,spring,Thursday,Cloudy,False,False,False,0.8960140176415204,0.9314534640634814,True,True,True,False
303,2016-05-13,51,61,16.3,13.8,0.2,0.0,14.06001111111111,15.677847222222224,Friday,Light Drizzle,61,14.7,14.9,0.0,8.7,90,3.646758333333333,14.402727777777775,2016-05,2016,5,spring,Friday,Light Rain,False,False,False,0.8968075088257049,0.25319914321785497,True,False,False,True
304,2016-05-14,3,58,11.5,7.4,0.0,0.0,14.010180555555555,15.72984722222222,Saturday,Cloudy,53,15.9,15.3,0.0,1.2,82,10.91273611111111,14.434472222222222,2016-05,2016,5,spring,Saturday,Drizzle,False,False,True,0.8906749288551754,0.7560190593121019,True,False,False,True
305,2016-05-15,51,69,9.5,5.4,2.5,0.0,12.032444444444446,15.781166666666666,Sunday,Light Drizzle,51,11.4,6.7,0.0,0.3,52,12.690680555555554,14.465766666666669,2016-05,2016,5,spring,Sunday,Light Drizzle,False,False,True,0.7624559513625596,0.8772905610871334,False,True,True,False
306,2016-05-16,3,62,10.0,5.6,0.0,0.0,11.744330555555557,15.831863888888888,Monday,Cloudy,3,10.8,5.7,0.0,0.0,47,13.534166666666666,14.496602777777778,2016-05,2016,5,spring,Monday,Cloudy,False,False,False,0.7418160387165758,0.933609541085967,False,True,False,False
307,2016-05-17,51,64,10.1,6.3,0.9,0.0,10.109625,15.88188888888889,Tuesday,Light Drizzle,51,12.6,9.9,0.0,0.1,68,4.144513888888889,14.526952777777778,2016-05,2016,5,spring,Tuesday,Light Drizzle,False,False,False,0.6365505432463252,0.28529822821678397,False,False,False,False
308,2016-05-18,3,67,13.3,11.4,0.0,0.0,7.1300638888888885,15.93118611111111,Wednesday,Cloudy,3,13.0,11.1,0.0,0.0,67,10.163841666666666,14.55678611111111,2016-05,2016,5,spring,Wednesday,Cloudy,False,False,False,0.44755386316879875,0.6982201695543678,False,False,False,False
309,2016-05-19,3,58,15.6,13.6,0.0,0.0,9.519013888888889,15.979702777777778,Thursday,Cloudy,3,14.4,13.5,0.0,0.0,69,11.216627777777775,14.586066666666666,2016-05,2016,5,spring,Thursday,Cloudy,False,False,False,0.5956940514642447,0.7689960586434846,False,False,False,False
310,2016-05-20,3,63,16.2,14.1,0.0,0.0,12.64135,16.027383333333333,Friday,Cloudy,3,16.2,14.8,0.0,0.0,57,13.021916666666668,14.614772222222223,2016-05,2016,5,spring,Friday,Cloudy,False,False,False,0.7887344887863791,0.891010579478374,False,True,False,False
311,2016-05-21,51,66,17.7,16.9,0.8,0.0,10.794688888888889,16.074175,Saturday,Light Drizzle,51,14.0,12.6,0.0,0.3,69,0.0,14.642863888888888,2016-05,2016,5,spring,Saturday,Light Drizzle,False,False,True,0.6715547696157899,0.0,False,False,False,False
312,2016-05-22,3,54,20.7,19.0,0.0,0.0,14.0,16.12001111111111,Sunday,Cloudy,53,14.6,13.3,0.0,2.3,74,5.5883416666666665,14.670311111111111,2016-05,2016,5,spring,Sunday,Drizzle,False,False,True,0.868485753731904,0.38092864045903746,True,False,False,True
313,2016-05-23,53,64,20.5,20.3,1.4,0.0,13.610880555555555,16.164841666666668,Monday,Drizzle,53,16.2,16.0,0.0,0.6,74,13.162611111111111,14.697080555555557,2016-05,2016,5,spring,Monday,Drizzle,False,False,False,0.8420051885582273,0.895593588220185,True,True,True,False
314,2016-05-24,53,77,18.3,17.8,2.5,0.0,13.953780555555555,16.2086,Tuesday,Drizzle,61,16.7,16.9,0.0,10.1,83,7.099225,14.723141666666669,2016-05,2016,5,spring,Tuesday,Light Rain,False,False,False,0.8608874644050415,0.48218139584112757,True,False,True,True
315,2016-05-25,3,78,15.6,14.3,0.0,0.0,2.2116944444444444,16.251225,Wednesday,Cloudy,0,21.2,20.8,0.0,0.0,60,13.766141666666666,14.748458333333332,2016-05,2016,5,spring,Wednesday,Sunny,True,False,False,0.1360940141093637,0.9333952983786441,False,True,False,False
316,2016-05-26,51,84,14.9,14.3,2.1,0.0,0.0,16.292658333333332,Thursday,Light Drizzle,3,22.9,23.5,0.0,0.0,60,13.779152777777776,14.773,2016-05,2016,5,spring,Thursday,Cloudy,False,False,False,0.0,0.932725430026249,False,True,True,False
317,2016-05-27,3,78,16.1,16.0,0.0,0.0,8.759825,16.332833333333333,Friday,Cloudy,55,23.1,25.2,0.0,1.8,74,13.74423611111111,14.79672777777778,2016-05,2016,5,spring,Friday,Heavy Drizzle,False,False,False,0.5363322346602447,0.9288699716266094,False,True,False,True
318,2016-05-28,51,72,18.1,17.9,0.1,0.0,14.316999999999998,16.37168611111111,Saturday,Light Drizzle,3,24.8,26.7,0.0,0.0,68,13.804291666666666,14.819608333333331,2016-05,2016,5,spring,Saturday,Cloudy,False,False,True,0.8744975870434848,0.9314882928192547,True,True,False,False
319,2016-05-29,61,76,20.4,20.5,4.0,0.0,12.994655555555555,16.409144444444443,Sunday,Light Rain,51,23.5,24.8,0.0,0.3,69,13.240983333333334,14.841611111111112,2016-05,2016,5,spring,Sunday,Light Drizzle,False,False,True,0.7919154834397893,0.892152693815062,False,True,True,False
320,2016-05-30,63,74,21.7,22.0,6.9,0.0,13.33265277777778,16.44515,Monday,Rain,61,22.0,24.5,0.0,7.1,87,7.606911111111112,14.8627,2016-05,2016,5,spring,Monday,Light Rain,False,False,False,0.8107346407772369,0.5118121950326059,True,False,True,True
321,2016-05-31,63,85,20.0,21.6,5.7,0.0,12.061636111111111,16.479633333333332,Tuesday,Rain,51,23.0,25.5,0.0,0.4,78,12.816597222222224,14.88283611111111,2016-05,2016,5,spring,Tuesday,Light Drizzle,False,False,False,0.7319116795344018,0.8611663211592924,False,True,True,False
322,2016-06-01,63,89,19.1,20.5,15.9,0.0,6.525441666666667,16.512527777777777,Wednesday,Rain,3,21.5,22.3,0.0,0.0,71,13.850366666666666,14.90198888888889,2016-06,2016,6,summer,Wednesday,Cloudy,False,False,False,0.39518126809442666,0.9294307471262224,False,True,True,False
323,2016-06-02,55,79,19.9,20.7,2.5,0.0,11.857536111111113,16.54376388888889,Thursday,Heavy Drizzle,3,18.4,18.9,0.0,0.0,81,12.58553888888889,14.920122222222222,2016-06,2016,6,summer,Thursday,Cloudy,False,False,False,0.7167375085106759,0.8435278680320611,False,True,True,False
324,2016-06-03,3,66,21.0,20.6,0.0,0.0,14.487588888888888,16.57331111111111,Friday,Cloudy,61,18.0,19.2,0.0,9.1,89,0.0,14.937252777777775,2016-06,2016,6,summer,Friday,Light Rain,False,False,False,0.8741517486615027,0.0,True,False,False,True
325,2016-06-04,3,65,20.7,20.8,0.0,0.0,14.430069444444444,16.60140277777778,Saturday,Cloudy,53,21.3,23.4,0.0,0.7,84,8.780155555555556,14.953522222222222,2016-06,2016,6,summer,Saturday,Drizzle,False,False,True,0.8692078396989544,0.5871630392542225,True,False,False,False
326,2016-06-05,53,74,21.0,22.3,1.3,0.0,15.106816666666669,16.628075,Sunday,Drizzle,63,19.9,21.5,0.0,10.3,93,0.0,14.968933333333334,2016-06,2016,6,summer,Sunday,Rain,False,False,True,0.9085126610667001,0.0,True,False,True,True
327,2016-06-06,0,53,19.6,17.9,0.0,0.0,15.123652777777778,16.653299999999998,Monday,Sunny,3,22.9,23.4,0.0,0.0,69,13.752125,14.98346388888889,2016-06,2016,6,summer,Monday,Cloudy,False,True,False,0.9081475009624387,0.917820145059915,True,True,False,False
328,2016-06-07,1,56,18.9,18.3,0.0,0.0,15.181591666666668,16.677041666666668,Tuesday,Mainly Sunny,3,23.3,23.2,0.0,0.0,59,13.909625,14.997108333333331,2016-06,2016,6,summer,Tuesday,Cloudy,False,False,False,0.9103288203093575,0.9274871322416045,True,True,False,False
329,2016-06-08,3,59,19.8,18.6,0.0,0.0,15.12659722222222,16.69927222222222,Wednesday,Cloudy,63,16.5,13.8,0.0,10.7,63,9.520272222222223,15.009847222222222,2016-06,2016,6,summer,Wednesday,Rain,False,False,False,0.9058237401563408,0.634268429336667,True,False,False,True
330,2016-06-09,51,66,17.9,17.2,0.8,0.0,11.133666666666668,16.719966666666664,Thursday,Light Drizzle,1,16.6,13.0,0.0,0.0,48,13.927244444444446,15.021672222222222,2016-06,2016,6,summer,Thursday,Mainly Sunny,False,False,False,0.6658904822378037,0.9271434124252331,False,True,False,False
331,2016-06-10,3,57,16.8,14.1,0.0,0.0,12.944555555555556,16.739091666666667,Friday,Cloudy,3,18.0,15.4,0.0,0.0,46,13.93556111111111,15.03256388888889,2016-06,2016,6,summer,Friday,Cloudy,False,False,False,0.7733129021171832,0.9270249050071483,False,True,False,False
332,2016-06-11,2,53,16.8,14.9,0.0,0.0,13.6299,16.756619444444446,Saturday,Partly Cloudy,51,21.7,21.9,0.0,0.3,64,13.02633611111111,15.04251388888889,2016-06,2016,6,summer,Saturday,Light Drizzle,False,False,True,0.8134039234577777,0.86596802950157,True,True,False,False
333,2016-06-12,3,53,16.9,14.5,0.0,0.0,6.883252777777778,16.772530555555555,Sunday,Cloudy,1,23.4,22.0,0.0,0.0,55,13.951097222222222,15.051511111111113,2016-06,2016,6,summer,Sunday,Mainly Sunny,False,False,True,0.41038844764529836,0.926890138753141,False,True,False,False
334,2016-06-13,53,73,16.3,15.5,4.4,0.0,8.139477777777778,16.786791666666666,Monday,Drizzle,3,18.7,15.7,0.0,0.0,51,12.318397222222224,15.059538888888888,2016-06,2016,6,summer,Monday,Cloudy,False,False,False,0.4848739377602596,0.8179797079518077,False,True,True,False
335,2016-06-14,53,83,16.7,17.1,3.5,0.0,9.235163888888888,16.79938333333333,Tuesday,Drizzle,2,20.1,18.2,0.0,0.0,45,13.965019444444444,15.066591666666667,2016-06,2016,6,summer,Tuesday,Partly Cloudy,False,False,False,0.5497323149097073,0.9268864354597635,False,True,True,False
336,2016-06-15,61,89,15.9,16.6,11.2,0.0,2.066413888888889,16.810277777777777,Wednesday,Light Rain,3,22.3,21.9,0.0,0.0,50,13.072441666666666,15.07265,2016-06,2016,6,summer,Wednesday,Cloudy,False,False,False,0.12292562420476892,0.8672955098583638,False,True,True,False
337,2016-06-16,55,72,17.1,16.5,1.7,0.0,9.743013888888887,16.819455555555557,Thursday,Heavy Drizzle,51,21.4,22.3,0.0,0.1,67,11.3349,15.077708333333334,2016-06,2016,6,summer,Thursday,Light Drizzle,False,False,False,0.5792704678642655,0.7517654373868707,False,False,True,False
338,2016-06-17,63,87,15.8,14.9,25.9,0.0,3.366702777777778,16.826891666666665,Friday,Rain,55,20.5,20.2,0.0,1.4,61,13.26741111111111,15.081755555555556,2016-06,2016,6,summer,Friday,Heavy Drizzle,False,False,False,0.20007870998819519,0.8796993866025027,False,True,True,True
339,2016-06-18,61,80,16.8,16.2,3.2,0.0,14.319572222222222,16.832566666666665,Saturday,Light Rain,3,21.6,21.3,0.0,0.0,56,13.311458333333333,15.084783333333334,2016-06,2016,6,summer,Saturday,Cloudy,False,False,True,0.8507064018097195,0.882442792792295,True,True,True,False
340,2016-06-19,51,79,16.7,16.4,0.1,0.0,14.817102777777778,16.836466666666666,Sunday,Light Drizzle,3,22.5,22.6,0.0,0.0,58,13.991597222222222,15.086777777777778,2016-06,2016,6,summer,Sunday,Cloudy,False,False,True,0.8800601142229632,0.9274079215796024,True,True,False,False
341,2016-06-20,3,65,17.3,16.2,0.0,0.0,14.300869444444444,16.838572222222222,Monday,Cloudy,3,22.9,24.1,0.0,0.0,66,13.995327777777778,15.087733333333333,2016-06,2016,6,summer,Monday,Cloudy,False,False,False,0.849292282962761,0.927596443321138,True,True,False,False
342,2016-06-21,51,71,18.7,17.9,1.6,0.0,9.303275,16.83886388888889,Tuesday,Light Drizzle,63,25.8,26.8,0.0,3.8,58,13.21005,15.087641666666666,2016-06,2016,6,summer,Tuesday,Rain,False,False,False,0.5524882831399781,0.8755543306138523,False,True,True,True
343,2016-06-22,3,71,20.6,21.3,0.0,0.0,14.583044444444443,16.837330555555557,Wednesday,Cloudy,2,24.4,24.6,0.0,0.0,57,14.0,15.086491666666667,2016-06,2016,6,summer,Wednesday,Partly Cloudy,False,False,False,0.8661138056491204,0.927982483225888,True,True,False,False
344,2016-06-23,0,66,24.0,25.1,0.0,0.0,15.265591666666666,16.83395833333333,Thursday,Sunny,61,23.0,24.3,0.0,3.1,62,8.127947222222222,15.084269444444445,2016-06,2016,6,summer,Thursday,Light Rain,False,True,False,0.9068331621350693,0.5388359875271093,True,False,False,True
345,2016-06-24,0,60,26.6,28.6,0.0,0.0,15.307627777777778,16.828691666666668,Friday,Sunny,3,22.4,23.5,0.0,0.0,70,14.0,15.08095,2016-06,2016,6,summer,Friday,Cloudy,False,True,False,0.909614845941843,0.9283234809478182,True,True,False,False
346,2016-06-25,63,72,25.0,27.7,4.9,0.0,13.06158888888889,16.82154722222222,Saturday,Rain,3,22.2,22.6,0.0,0.0,64,14.0,15.07655,2016-06,2016,6,summer,Saturday,Cloudy,False,False,True,0.776479637475546,0.928594406545264,False,True,True,False
347,2016-06-26,51,62,20.0,18.8,0.2,0.0,13.4731,16.812555555555555,Sunday,Light Drizzle,3,23.0,23.4,0.0,0.0,59,14.0,15.071083333333334,2016-06,2016,6,summer,Sunday,Cloudy,False,False,True,0.8013713296279897,0.9289312314421104,True,True,False,False
348,2016-06-27,3,61,18.7,17.6,0.0,0.0,14.241013888888888,16.801755555555555,Monday,Cloudy,61,22.6,23.4,0.0,4.4,69,12.0,15.064569444444444,2016-06,2016,6,summer,Monday,Light Rain,False,False,False,0.8475908271490148,0.7965710566275357,True,False,False,True
349,2016-06-28,51,66,18.2,17.4,0.6,0.0,11.714641666666669,16.789175,Tuesday,Light Drizzle,63,21.7,24.1,0.0,11.8,91,0.0850111111111111,15.057022222222225,2016-06,2016,6,summer,Tuesday,Rain,False,False,False,0.6977496908970613,0.005645944454119598,False,False,False,True
350,2016-06-29,61,69,19.0,18.1,5.4,0.0,11.265827777777778,16.77485,Wednesday,Light Rain,53,23.7,25.7,0.0,1.6,73,13.442008333333334,15.04846388888889,2016-06,2016,6,summer,Wednesday,Drizzle,False,False,False,0.671590373551941,0.8932478711836036,False,True,True,True
351,2016-06-30,51,64,20.1,19.6,0.2,0.0,13.844291666666663,16.758816666666664,Thursday,Light Drizzle,3,23.4,24.4,0.0,0.0,62,11.666130555555556,15.038908333333334,2016-06,2016,6,summer,Thursday,Cloudy,False,False,False,0.8260900481239227,0.7757298799207316,True,False,False,False
352,2016-07-01,3,65,21.7,21.8,0.0,0.0,14.648733333333334,16.74111388888889,Friday,Cloudy,55,23.2,25.4,0.0,4.5,81,11.028755555555554,15.028383333333334,2016-07,2016,7,summer,Friday,Heavy Drizzle,False,False,False,0.8750154518126615,0.7338617408762454,True,False,False,True
353,2016-07-02,63,73,19.1,18.4,5.5,0.0,9.932766666666666,16.721780555555558,Saturday,Rain,3,22.2,21.4,0.0,0.0,59,14.0,15.016897222222225,2016-07,2016,7,summer,Saturday,Cloudy,False,False,True,0.5940017352617784,0.9322831336477814,False,True,True,False
354,2016-07-03,55,64,16.4,14.6,1.4,0.0,15.170388888888889,16.70085,Sunday,Heavy Drizzle,3,22.2,21.8,0.0,0.0,55,10.458683333333331,15.004475,2016-07,2016,7,summer,Sunday,Cloudy,False,False,True,0.9083602863859558,0.6970376060030978,True,False,True,False
355,2016-07-04,3,64,17.1,15.8,0.0,0.0,12.02913888888889,16.67836666666667,Monday,Cloudy,61,22.8,23.7,0.0,1.7,67,10.333069444444446,14.99113611111111,2016-07,2016,7,summer,Monday,Light Rain,False,False,False,0.7212420214342864,0.6892786088964795,False,False,False,True
356,2016-07-05,63,64,19.0,17.8,4.5,0.0,11.35956388888889,16.65437222222222,Tuesday,Rain,61,24.6,27.4,0.0,7.5,78,9.992077777777778,14.976897222222222,2016-07,2016,7,summer,Tuesday,Light Rain,False,False,False,0.6820769787846835,0.6671660778276468,False,False,True,True
357,2016-07-06,51,57,16.6,12.1,0.2,0.0,14.765683333333332,16.6289,Wednesday,Light Drizzle,3,27.2,30.1,0.0,0.0,65,13.958952777777778,14.961783333333331,2016-07,2016,7,summer,Wednesday,Cloudy,False,False,False,0.8879531017285166,0.9329738619245108,True,True,False,False
358,2016-07-07,3,58,16.4,13.7,0.0,0.0,10.542802777777776,16.602,Thursday,Cloudy,53,27.7,31.6,0.0,1.8,72,12.922425,14.94581111111111,2016-07,2016,7,summer,Thursday,Drizzle,False,False,False,0.6350320911804467,0.8646185144406869,False,True,False,True
359,2016-07-08,51,60,19.3,18.0,1.2,0.0,7.518213888888889,16.573705555555556,Friday,Light Drizzle,63,25.1,28.2,0.0,15.2,80,11.635011111111112,14.92900277777778,2016-07,2016,7,summer,Friday,Rain,False,False,False,0.4536229911704182,0.7793562158371447,False,False,True,True
360,2016-07-09,51,65,18.5,16.3,0.5,0.0,9.128544444444444,16.544058333333332,Saturday,Light Drizzle,63,20.9,22.5,0.0,10.2,87,0.0079138888888888,14.911377777777778,2016-07,2016,7,summer,Saturday,Rain,False,False,True,0.5517717757348601,0.0005307282135043726,False,False,False,True
361,2016-07-10,51,55,23.5,23.1,0.2,0.0,13.568686111111113,16.513108333333335,Sunday,Light Drizzle,55,23.0,24.5,0.0,1.9,74,13.785697222222224,14.892958333333334,2016-07,2016,7,summer,Sunday,Heavy Drizzle,False,False,True,0.8216918242897604,0.9256520372696642,True,True,False,True
362,2016-07-11,51,56,24.7,24.7,0.2,0.0,12.14813611111111,16.48088611111111,Monday,Light Drizzle,3,21.8,22.4,0.0,0.0,68,12.812019444444443,14.87376388888889,2016-07,2016,7,summer,Monday,Cloudy,False,False,False,0.7371045482148596,0.8613838124736788,False,True,False,False
363,2016-07-12,3,51,21.6,20.4,0.0,0.0,7.325466666666666,16.44743888888889,Tuesday,Cloudy,3,22.3,24.1,0.0,0.0,79,13.859822222222222,14.853811111111112,2016-07,2016,7,summer,Tuesday,Cloudy,False,False,False,0.44538646509976726,0.9330818951814087,False,True,False,False
364,2016-07-13,63,71,18.8,18.7,6.0,0.0,9.403119444444446,16.412766666666666,Wednesday,Rain,51,24.0,26.3,0.0,0.2,77,10.890791666666669,14.833066666666667,2016-07,2016,7,summer,Wednesday,Light Drizzle,False,False,False,0.5729149530616073,0.734223873687617,False,False,True,False
365,2016-07-14,53,71,16.5,14.5,3.9,0.0,0.0,16.376555555555555,Thursday,Drizzle,61,26.0,30.2,0.0,6.6,83,8.794719444444445,14.811341666666667,2016-07,2016,7,summer,Thursday,Light Rain,False,False,False,0.0,0.5937827674475434,False,False,True,True
366,2016-07-15,51,69,16.3,13.4,0.9,0.0,2.2200277777777777,16.338797222222222,Friday,Light Drizzle,3,28.0,30.8,0.0,0.0,65,13.799983333333332,14.788666666666666,2016-07,2016,7,summer,Friday,Cloudy,False,False,False,0.13587461473347265,0.9331458774737411,False,True,False,False
367,2016-07-16,3,63,18.1,17.2,0.0,0.0,13.240525,16.299566666666667,Saturday,Cloudy,63,26.4,29.2,0.0,6.2,68,12.406877777777778,14.765077777777778,2016-07,2016,7,summer,Saturday,Rain,False,False,True,0.8123237427579874,0.8402852978160931,True,True,False,True
368,2016-07-17,53,76,19.7,20.3,1.6,0.0,8.876816666666667,16.25893888888889,Sunday,Drizzle,3,27.1,30.4,0.0,0.0,67,13.755794444444444,14.74061111111111,2016-07,2016,7,summer,Sunday,Cloudy,False,False,True,0.5459653134395472,0.9331902416227278,False,True,True,False
369,2016-07-18,3,68,18.6,17.8,0.0,0.0,6.376694444444444,16.216975,Monday,Cloudy,61,27.6,30.0,0.0,1.6,64,11.999519444444443,14.715308333333333,2016-07,2016,7,summer,Monday,Light Rain,False,False,False,0.39321109173840646,0.8154446493834557,False,True,False,True
370,2016-07-19,3,70,19.3,19.0,0.0,0.0,10.797383333333334,16.173758333333332,Tuesday,Cloudy,3,25.3,25.4,0.0,0.0,54,13.708447222222222,14.689205555555557,2016-07,2016,7,summer,Tuesday,Cloudy,False,False,False,0.6675865380701559,0.9332327177515461,False,True,False,False
371,2016-07-20,3,64,21.8,22.3,0.0,0.0,13.414319444444445,16.129350000000002,Wednesday,Cloudy,3,23.5,24.1,0.0,0.0,55,13.683675,14.662341666666666,2016-07,2016,7,summer,Wednesday,Cloudy,False,False,False,0.8316714216285493,0.9332530445057378,True,True,False,False
372,2016-07-21,3,61,22.9,23.3,0.0,0.0,12.936597222222222,16.083824999999997,Thursday,Cloudy,3,25.6,26.9,0.0,0.0,61,13.658205555555556,14.634752777777775,2016-07,2016,7,summer,Thursday,Cloudy,False,False,False,0.8043234256914772,0.9332720383425224,True,True,False,False
373,2016-07-22,3,49,23.1,22.1,0.0,0.0,14.260991666666667,16.037241666666667,Friday,Cloudy,3,28.5,30.0,0.0,0.0,60,13.628969444444444,14.606477777777778,2016-07,2016,7,summer,Friday,Cloudy,False,False,False,0.8892421753740902,0.9330770670242958,True,True,False,False
374,2016-07-23,3,58,22.7,22.4,0.0,0.0,13.417811111111112,15.989675,Saturday,Cloudy,1,30.2,30.6,0.0,0.0,44,13.605325,14.577547222222222,2016-07,2016,7,summer,Saturday,Mainly Sunny,False,False,True,0.8391547114691894,0.9333068720408498,True,True,False,False
375,2016-07-24,3,62,23.3,24.0,0.0,0.0,13.821138888888887,15.941180555555556,Sunday,Cloudy,3,27.4,29.0,0.0,0.0,54,13.577972222222222,14.548002777777777,2016-07,2016,7,summer,Sunday,Cloudy,False,False,True,0.8670084904139783,0.9333220806750679,True,True,False,False
376,2016-07-25,3,57,24.9,26.2,0.0,0.0,14.290122222222225,15.891825,Monday,Cloudy,63,27.0,30.7,0.0,15.8,75,9.666086111111111,14.517875,2016-07,2016,7,summer,Monday,Rain,False,False,False,0.8992121560753548,0.6658058504506418,True,False,False,True
377,2016-07-26,51,60,24.3,24.8,0.8,0.0,14.209052777777776,15.841672222222222,Tuesday,Light Drizzle,3,27.7,30.1,0.0,0.0,66,13.5216,14.4872,2016-07,2016,7,summer,Tuesday,Cloudy,False,False,False,0.8969414704746728,0.9333480589761997,True,True,False,False
