,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,humidity_brooklyn,temperature_brooklyn,feels_like_brooklyn,rain_brooklyn,snowfall_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
3415,2024-11-19,73,93,3.6,-0.1,25.1,0.84,0.0,8.520536111111111,Tuesday,Snow,75,66,-5.3,-9.1,0.0,12.11,6.099433333333333,9.777741666666667,2024-11,2024,11,autumn,Tuesday,Heavy Snow,False,False,False,0.0,0.6238079856544924,False,False,True,False
3416,2024-11-20,71,90,1.8,-2.6,0.1,0.14,0.0,8.470755555555556,Wednesday,Light Snow,75,93,-3.9,-6.9,0.0,9.52,0.0,9.747294444444446,2024-11,2024,11,autumn,Wednesday,Heavy Snow,False,False,False,0.0,0.0,False,False,False,False
3417,2024-11-21,71,85,1.1,-3.4,0.2,0.35,4.126283333333333,8.422075,Thursday,Light Snow,73,94,-4.8,-8.0,0.0,2.52,0.1417527777777777,9.717591666666667,2024-11,2024,11,autumn,Thursday,Snow,False,False,False,0.48993666446016376,0.014587233405167538,False,False,False,False
3418,2024-11-22,71,80,1.4,-2.8,0.0,0.21,0.9512833333333331,8.374572222222222,Friday,Light Snow,3,81,-13.9,-18.0,0.0,0.0,8.554858333333334,9.68868611111111,2024-11,2024,11,autumn,Friday,Cloudy,False,False,False,0.11359187169095866,0.8829740416012148,False,True,False,False
3419,2024-11-23,51,81,2.0,-2.4,0.1,0.0,4.128313888888889,8.328338888888888,Saturday,Light Drizzle,0,36,-14.5,-19.5,0.0,0.0,8.549563888888889,9.660625,2024-11,2024,11,autumn,Saturday,Sunny,True,False,True,0.4956947530553312,0.8849907629049766,False,True,False,False
3420,2024-11-24,63,78,8.2,4.4,11.4,0.0,1.1102055555555554,8.283458333333334,Sunday,Rain,3,53,-10.6,-15.6,0.0,0.0,8.246369444444445,9.633458333333332,2024-11,2024,11,autumn,Sunday,Cloudy,False,False,True,0.1340268171674136,0.8560134023635797,False,True,True,False
3421,2024-11-25,3,61,12.5,8.9,0.0,0.0,3.921863888888889,8.240016666666667,Monday,Cloudy,3,57,-10.1,-14.4,0.0,0.0,8.430875,9.607236111111112,2024-11,2024,11,autumn,Monday,Cloudy,False,False,False,0.4759533927587794,0.8775546788372769,False,True,False,False
3422,2024-11-26,51,86,8.8,6.5,1.9,0.0,3.8439833333333335,8.19811111111111,Tuesday,Light Drizzle,3,61,-9.8,-14.1,0.0,0.0,8.425169444444444,9.582005555555556,2024-11,2024,11,autumn,Tuesday,Cloudy,False,False,False,0.4688864643617094,0.879269939429289,False,True,True,False
3423,2024-11-27,61,89,6.1,3.1,2.1,0.0,3.536505555555556,8.157822222222222,Wednesday,Light Rain,0,43,-9.5,-13.9,0.0,0.0,8.4342,9.557822222222224,2024-11,2024,11,autumn,Wednesday,Sunny,True,False,False,0.43351098604747457,0.8824395143477592,False,True,True,False
3424,2024-11-28,61,89,6.4,1.8,10.6,0.0,0.0,8.119191666666667,Thursday,Light Rain,3,39,-7.1,-11.7,0.0,0.0,8.357791666666666,9.534641666666666,2024-11,2024,11,autumn,Thursday,Cloudy,False,False,False,0.0,0.8765711349054369,False,True,True,False
3425,2024-11-29,51,85,4.4,1.3,0.2,0.0,4.097505555555555,8.081783333333332,Friday,Light Drizzle,3,45,-6.5,-10.4,0.0,0.0,8.055569444444444,9.512202777777778,2024-11,2024,11,autumn,Friday,Cloudy,False,False,False,0.5070051233191795,0.8468668753849221,False,True,False,False
3426,2024-11-30,3,87,3.0,-0.2,0.0,0.0,6.553861111111112,8.045530555555555,Saturday,Cloudy,71,82,-11.7,-15.7,0.0,0.07,6.0782,9.490505555555556,2024-11,2024,11,autumn,Saturday,Light Snow,False,False,True,0.8145965099325334,0.6404506023856591,True,False,False,False
3427,2024-12-01,1,90,0.3,-3.3,0.0,0.0,6.518108333333333,8.010488888888888,Sunday,Mainly Sunny,73,90,-12.4,-16.3,0.1,2.8,0.0292722222222222,9.469583333333333,2024-12,2024,12,winter,Sunday,Snow,False,False,True,0.8136966948889235,0.0030911837608717948,True,False,False,False
3428,2024-12-02,3,87,2.4,-1.3,0.0,0.0,2.0383,7.976711111111111,Monday,Cloudy,3,59,-14.5,-18.7,0.0,0.0,8.288102777777777,9.449466666666668,2024-12,2024,12,winter,Monday,Cloudy,False,False,False,0.25553138024025496,0.8770974140809826,False,True,False,False
3429,2024-12-03,53,95,5.3,2.4,1.3,0.0,1.194588888888889,7.944247222222223,Tuesday,Drizzle,2,53,-13.2,-17.4,0.0,0.0,8.27831111111111,9.430177777777777,2024-12,2024,12,winter,Tuesday,Partly Cloudy,False,False,False,0.1503715651682262,0.8778531334392188,False,True,True,False
3430,2024-12-04,51,93,3.8,0.8,0.1,0.0,0.5102138888888889,7.913155555555556,Wednesday,Light Drizzle,3,41,-12.0,-16.4,0.0,0.0,8.077880555555556,9.411747222222225,2024-12,2024,12,winter,Wednesday,Cloudy,False,False,False,0.06447666614245756,0.8582764033954019,False,True,False,False
3431,2024-12-05,51,88,3.4,-0.2,0.2,0.0,3.056302777777778,7.883486111111111,Thursday,Light Drizzle,3,58,-13.5,-17.5,0.0,0.0,8.124380555555556,9.394205555555557,2024-12,2024,12,winter,Thursday,Cloudy,False,False,False,0.38768417102557917,0.8648289104926973,False,True,False,False
3432,2024-12-06,61,89,4.0,0.4,9.4,0.0,0.0175972222222222,7.855294444444445,Friday,Light Rain,3,71,-14.9,-19.0,0.0,0.0,8.161208333333333,9.377583333333334,2024-12,2024,12,winter,Friday,Cloudy,False,False,False,0.002240173471112545,0.8702890758990854,False,True,True,False
3433,2024-12-07,53,91,5.1,1.8,2.8,0.0,2.0,7.828633333333334,Saturday,Drizzle,73,73,-14.8,-18.8,0.0,1.12,8.001794444444444,9.361905555555555,2024-12,2024,12,winter,Saturday,Snow,False,False,True,0.2554724323956076,0.8547185609767242,False,True,True,False
3434,2024-12-08,51,93,4.2,0.9,1.9,0.0,0.0,7.803561111111111,Sunday,Light Drizzle,73,85,-16.5,-20.7,0.0,5.6,0.0,9.3472,2024-12,2024,12,winter,Sunday,Snow,False,False,True,0.0,0.0,False,False,True,False
3435,2024-12-09,53,92,3.3,-0.2,2.1,0.0,0.0,7.780125,Monday,Drizzle,1,60,-21.8,-26.0,0.0,0.0,8.124247222222223,9.33349722222222,2024-12,2024,12,winter,Monday,Mainly Sunny,False,False,False,0.0,0.8704397750158557,False,True,True,False
3436,2024-12-10,51,86,3.0,-0.6,0.1,0.0,0.0,7.758383333333334,Tuesday,Light Drizzle,0,60,-21.4,-25.7,0.0,0.0,8.135716666666667,9.320825,2024-12,2024,12,winter,Tuesday,Sunny,True,False,False,0.0,0.8728537084074283,False,True,False,False
3437,2024-12-11,3,86,2.2,-0.6,0.0,0.0,1.1190777777777778,7.738388888888889,Wednesday,Cloudy,0,36,-21.4,-26.0,0.0,0.0,8.123394444444445,9.309211111111113,2024-12,2024,12,winter,Wednesday,Sunny,True,False,False,0.1446137941431966,0.8726189950455283,False,True,False,False
3438,2024-12-12,3,89,1.5,-1.0,0.0,0.0,3.4592972222222222,7.720191666666667,Thursday,Cloudy,0,55,-18.4,-23.1,0.0,0.0,8.103655555555555,9.29868611111111,2024-12,2024,12,winter,Thursday,Sunny,True,False,False,0.44808437038660165,0.8714839342595296,False,True,False,False
3439,2024-12-13,3,85,1.2,-2.2,0.0,0.0,1.1666888888888889,7.703844444444444,Friday,Cloudy,3,34,-12.0,-16.6,0.0,0.0,8.041936111111111,9.28927222222222,2024-12,2024,12,winter,Friday,Cloudy,False,False,False,0.1514424255710713,0.8657229456439898,False,True,False,False
3440,2024-12-14,53,90,-0.2,-4.5,1.4,0.0,0.0,7.689397222222222,Saturday,Drizzle,71,44,-6.3,-10.6,0.0,0.14,7.624086111111111,9.281,2024-12,2024,12,winter,Saturday,Light Snow,False,False,True,0.0,0.8214724826108297,False,True,True,False
3441,2024-12-15,53,93,4.9,0.5,3.0,0.0,0.0,7.6769,Sunday,Drizzle,73,80,-12.2,-16.3,0.4,3.08,4.691402777777777,9.273894444444444,2024-12,2024,12,winter,Sunday,Snow,False,False,True,0.0,0.5058719188450734,False,False,True,False
3442,2024-12-16,51,88,9.7,5.4,1.2,0.0,0.0,7.6664,Monday,Light Drizzle,3,59,-17.6,-22.0,0.0,0.0,8.046522222222222,9.267983333333332,2024-12,2024,12,winter,Monday,Cloudy,False,False,False,0.0,0.8682063759525777,False,True,True,False
3443,2024-12-17,51,83,8.8,5.0,0.3,0.0,1.2770833333333331,7.657944444444444,Tuesday,Light Drizzle,3,54,-13.7,-18.2,0.0,0.0,8.0481,9.263288888888887,2024-12,2024,12,winter,Tuesday,Cloudy,False,False,False,0.16676581328032614,0.8688166909760874,False,True,False,False
3444,2024-12-18,51,80,8.1,4.5,0.7,0.0,3.202538888888889,7.651566666666667,Wednesday,Light Drizzle,3,53,-12.7,-17.0,0.0,0.0,6.920983333333334,9.259822222222224,2024-12,2024,12,winter,Wednesday,Cloudy,False,False,False,0.4185468190247168,0.7474207568179854,False,False,False,False
3445,2024-12-19,61,81,10.6,7.1,4.4,0.0,1.8880666666666663,7.647180555555555,Thursday,Light Rain,73,57,-11.7,-15.9,0.0,0.42,7.797305555555555,9.257516666666666,2024-12,2024,12,winter,Thursday,Snow,False,False,False,0.2468970953347003,0.8422675147462753,False,True,True,False
3446,2024-12-20,51,79,5.0,0.3,0.2,0.0,6.050066666666667,7.644749999999999,Friday,Light Drizzle,73,87,-17.8,-22.0,0.0,1.96,0.0,9.256369444444443,2024-12,2024,12,winter,Friday,Snow,False,False,False,0.7914015064804824,0.0,False,False,False,False
3447,2024-12-21,51,83,4.5,0.2,1.5,0.0,0.1014722222222222,7.644261111111111,Saturday,Light Drizzle,71,75,-11.6,-15.4,0.0,1.26,0.0022472222222222,9.256366666666668,2024-12,2024,12,winter,Saturday,Light Snow,False,False,True,0.013274300909832865,0.0002427758431734049,False,False,True,False
3448,2024-12-22,53,89,5.5,1.6,3.9,0.0,3.4011222222222224,7.6457,Sunday,Drizzle,1,57,-15.3,-19.6,0.0,0.0,8.080727777777778,9.257497222222222,2024-12,2024,12,winter,Sunday,Mainly Sunny,False,False,True,0.4448411816082533,0.8728847099603054,False,True,True,False
3449,2024-12-23,73,89,3.2,-0.8,1.6,0.28,0.0,7.649044444444445,Monday,Snow,0,37,-15.2,-19.7,0.0,0.0,8.098780555555555,9.259755555555556,2024-12,2024,12,winter,Monday,Sunny,True,False,False,0.0,0.8746214202918723,False,True,True,False
3450,2024-12-24,3,86,3.4,-0.1,0.0,0.0,0.0,7.654277777777779,Tuesday,Cloudy,0,38,-14.7,-19.1,0.0,0.0,8.102055555555555,9.263125,2024-12,2024,12,winter,Tuesday,Sunny,True,False,False,0.0,0.8746568307731521,False,True,False,False
3451,2024-12-25,51,93,2.4,-0.6,0.2,0.0,1.3401194444444444,7.661380555555556,Wednesday,Light Drizzle,0,27,-13.0,-17.5,0.0,0.0,8.119580555555556,9.2676,2024-12,2024,12,winter,Wednesday,Sunny,True,False,False,0.17491879364648885,0.8761254861620653,False,True,False,False
3452,2024-12-26,51,97,5.3,3.4,0.5,0.0,0.0,7.670327777777778,Thursday,Light Drizzle,3,33,-13.1,-17.3,0.0,0.0,8.001427777777778,9.273163888888888,2024-12,2024,12,winter,Thursday,Cloudy,False,False,False,0.0,0.8628584454724342,False,True,False,False
3453,2024-12-27,3,95,3.7,1.6,0.0,0.0,0.0,7.681097222222222,Friday,Cloudy,3,43,-14.1,-18.3,0.0,0.0,8.128222222222222,9.279805555555557,2024-12,2024,12,winter,Friday,Cloudy,False,False,False,0.0,0.8759043682069486,False,True,False,False
3454,2024-12-28,3,97,-1.1,-3.9,0.0,0.0,0.4336916666666666,7.693663888888889,Saturday,Cloudy,0,43,-13.7,-18.1,0.0,0.0,8.154580555555556,9.28751388888889,2024-12,2024,12,winter,Saturday,Sunny,True,False,True,0.05636997832632118,0.8780154358973592,False,True,False,False
3455,2024-12-29,3,93,-0.9,-4.8,0.0,0.0,1.9593277777777776,7.708002777777778,Sunday,Cloudy,73,35,-8.9,-13.3,0.0,1.05,8.0,9.296272222222225,2024-12,2024,12,winter,Sunday,Snow,False,False,True,0.25419396363303504,0.8605599974661287,False,True,False,False
3456,2024-12-30,3,91,2.6,-1.8,0.0,0.0,0.0,7.724086111111111,Monday,Cloudy,73,68,-9.7,-13.5,0.0,1.96,5.568613888888889,9.306069444444445,2024-12,2024,12,winter,Monday,Snow,False,False,False,0.0,0.5983851638043869,False,False,False,False
3457,2024-12-31,3,87,1.8,-2.5,0.0,0.0,5.282194444444444,7.741883333333333,Tuesday,Cloudy,73,83,-10.6,-14.4,0.0,1.26,4.7353555555555555,9.31688888888889,2024-12,2024,12,winter,Tuesday,Snow,False,False,False,0.6822880450421552,0.5082550207508466,False,False,False,False
3458,2025-01-01,3,76,4.6,-0.7,0.0,0.0,1.0191472222222222,7.761366666666667,Wednesday,Cloudy,73,86,-9.5,-13.1,0.0,2.24,2.618333333333333,9.328719444444443,2025-01,2025,1,winter,Wednesday,Snow,False,False,False,0.13131027897435016,0.28067446437063087,False,False,False,False
3459,2025-01-02,55,83,4.3,-0.2,4.2,0.0,5.422772222222222,7.782508333333333,Thursday,Heavy Drizzle,71,84,-12.9,-16.8,0.0,0.21,4.631144444444444,9.341544444444445,2025-01,2025,1,winter,Thursday,Light Snow,False,False,False,0.6967897739339252,0.4957578987057814,False,False,True,False
3460,2025-01-03,73,84,0.9,-4.3,0.4,1.89,3.4500666666666664,7.805275000000001,Friday,Snow,3,60,-7.8,-12.3,0.0,0.0,8.083175,9.355347222222225,2025-01,2025,1,winter,Friday,Cloudy,False,False,False,0.44201731094249286,0.8640165680649062,False,True,False,False
3461,2025-01-04,3,86,-1.1,-5.5,0.0,0.0,2.3966583333333333,7.82963611111111,Saturday,Cloudy,3,76,-9.8,-14.0,0.0,0.0,8.111358333333333,9.37011388888889,2025-01,2025,1,winter,Saturday,Cloudy,False,False,True,0.3061008582419575,0.8656627261437887,False,True,False,False
3462,2025-01-05,75,86,-1.1,-5.3,3.0,3.78,0.0,7.855561111111111,Sunday,Heavy Snow,71,81,-10.6,-14.4,0.0,0.35,7.169372222222223,9.385825,2025-01,2025,1,winter,Sunday,Light Snow,False,False,True,0.0,0.7638510436985798,False,False,True,False
3463,2025-01-06,63,82,7.1,3.0,13.4,0.0,0.2727833333333333,7.883011111111111,Monday,Rain,71,85,-14.8,-18.9,0.0,0.49,2.521175,9.402472222222222,2025-01,2025,1,winter,Monday,Light Snow,False,False,False,0.0346039513947716,0.26813958503821395,False,False,True,False
3464,2025-01-07,71,73,5.5,1.1,1.4,0.35,6.438211111111111,7.9120027777777775,Tuesday,Light Snow,75,76,-11.0,-15.1,0.0,9.66,2.682975,9.4201,2025-01,2025,1,winter,Tuesday,Heavy Snow,False,False,False,0.8137271044941915,0.2848138554792412,True,False,True,False
3465,2025-01-08,71,82,1.7,-2.8,0.1,0.21,5.464916666666667,7.9428527777777775,Wednesday,Light Snow,75,81,-20.6,-25.1,0.0,2.59,2.387975,9.438888888888888,2025-01,2025,1,winter,Wednesday,Heavy Snow,False,False,False,0.6880294548523184,0.2529932313125368,False,False,False,False
3466,2025-01-09,75,94,0.7,-3.0,1.1,10.5,0.0,7.9755722222222225,Thursday,Heavy Snow,0,25,-17.3,-22.2,0.0,0.0,8.407375,9.458822222222222,2025-01,2025,1,winter,Thursday,Sunny,True,False,False,0.0,0.8888395196019236,False,True,True,False
3467,2025-01-10,73,95,0.6,-4.1,1.1,2.8,0.0,8.010069444444444,Friday,Snow,0,35,-16.5,-21.5,0.0,0.0,8.426280555555556,9.479844444444446,2025-01,2025,1,winter,Friday,Sunny,True,False,False,0.0,0.8888627450520753,False,True,True,False
3468,2025-01-11,73,87,0.1,-5.3,0.0,1.68,0.2863777777777778,8.04626388888889,Saturday,Snow,0,33,-16.3,-21.1,0.0,0.0,8.445716666666668,9.501916666666666,2025-01,2025,1,winter,Saturday,Sunny,True,False,True,0.035591397663857105,0.88884347894723,False,True,False,False
3469,2025-01-12,3,85,-0.8,-5.1,0.0,0.0,6.028652777777778,8.084077777777777,Sunday,Cloudy,0,35,-13.7,-18.3,0.0,0.0,8.465622222222223,9.524988888888888,2025-01,2025,1,winter,Sunday,Sunny,True,False,True,0.7457440345700123,0.888780272709563,False,True,False,False
3470,2025-01-13,3,87,-3.4,-7.1,0.0,0.0,6.198619444444444,8.123422222222223,Monday,Cloudy,0,39,-13.1,-17.5,0.0,0.0,8.485947222222222,9.549022222222224,2025-01,2025,1,winter,Monday,Sunny,True,False,False,0.7630551847333088,0.8886718477284468,False,True,False,False
3471,2025-01-14,61,79,-1.4,-6.1,2.5,0.0,0.521561111111111,8.164219444444445,Tuesday,Light Rain,3,46,-12.9,-17.4,0.0,0.0,8.498022222222222,9.573966666666667,2025-01,2025,1,winter,Tuesday,Cloudy,False,False,False,0.06388376925194249,0.8876176947439641,False,True,True,False
3472,2025-01-15,51,99,2.7,-0.5,0.1,0.0,0.0,8.206386111111112,Wednesday,Light Drizzle,3,52,-13.2,-17.4,0.0,0.0,7.536683333333333,9.599780555555554,2025-01,2025,1,winter,Wednesday,Cloudy,False,False,False,0.0,0.7850891267479784,False,False,False,False
3473,2025-01-16,3,96,2.1,-1.0,0.0,0.0,0.0,8.249852777777779,Thursday,Cloudy,3,54,-12.6,-16.7,0.0,0.0,8.307516666666666,9.626422222222224,2025-01,2025,1,winter,Thursday,Cloudy,False,False,False,0.0,0.8629910962651404,False,True,False,False
3474,2025-01-17,3,96,-0.3,-3.5,0.0,0.0,0.8483972222222222,8.294533333333334,Friday,Cloudy,3,49,-10.1,-14.4,0.0,0.0,8.001825,9.653844444444443,2025-01,2025,1,winter,Friday,Cloudy,False,False,False,0.10228390050742925,0.8288744495572289,False,True,False,False
3475,2025-01-18,3,95,-1.9,-4.9,0.0,0.0,2.6924361111111113,8.340352777777778,Saturday,Cloudy,73,51,-10.6,-14.8,0.0,0.28,7.813483333333334,9.682008333333334,2025-01,2025,1,winter,Saturday,Snow,False,False,True,0.3228204109405178,0.8070105978356763,False,True,False,False
3476,2025-01-19,3,84,-0.1,-3.9,0.0,0.0,6.9599472222222225,8.38723888888889,Sunday,Cloudy,71,67,-11.1,-15.0,0.0,0.14,4.752394444444445,9.710869444444445,2025-01,2025,1,winter,Sunday,Light Snow,False,False,True,0.8298258001739415,0.48938918102366963,True,False,False,False
3477,2025-01-20,3,79,1.7,-2.0,0.0,0.0,6.597466666666667,8.435119444444444,Monday,Cloudy,73,72,-11.1,-14.9,0.0,0.42,8.608419444444445,9.740388888888887,2025-01,2025,1,winter,Monday,Snow,False,False,False,0.7821426489712489,0.8837860112817766,False,True,False,False
3478,2025-01-21,3,90,-1.6,-5.0,0.0,0.0,4.487608333333333,8.483919444444444,Tuesday,Cloudy,73,67,-10.9,-14.8,0.0,0.42,8.643877777777778,9.770519444444446,2025-01,2025,1,winter,Tuesday,Snow,False,False,False,0.5289546138102443,0.8846896858378107,False,True,False,False
3479,2025-01-22,3,83,-0.3,-4.2,0.0,0.0,4.955994444444445,8.533572222222222,Wednesday,Cloudy,75,90,-13.2,-17.5,0.2,11.48,0.0,9.801225,2025-01,2025,1,winter,Wednesday,Heavy Snow,False,False,False,0.5807643405816114,0.0,False,False,False,False
3480,2025-01-23,61,88,1.7,-2.7,4.4,0.0,0.92675,8.584005555555555,Thursday,Light Rain,73,86,-20.6,-24.9,0.0,3.78,0.02795,9.832466666666663,2025-01,2025,1,winter,Thursday,Snow,False,False,False,0.10796241847725842,0.0028426234176571505,False,False,True,False
3481,2025-01-24,53,86,4.3,0.4,1.4,0.0,5.0,8.635155555555556,Friday,Drizzle,0,30,-17.5,-22.3,0.0,0.0,8.802247222222222,9.864202777777775,2025-01,2025,1,winter,Friday,Sunny,True,False,False,0.5790283646694906,0.8923424852996795,False,True,True,False
3482,2025-01-25,51,77,9.0,5.6,1.1,0.0,1.1394944444444446,8.686958333333333,Saturday,Light Drizzle,3,37,-15.9,-20.8,0.0,0.0,8.793775,9.89639722222222,2025-01,2025,1,winter,Saturday,Cloudy,False,False,True,0.1311730067901916,0.8885834715944609,False,True,True,False
3483,2025-01-26,61,92,6.8,3.9,8.2,0.0,3.0399083333333334,8.73935,Sunday,Light Rain,3,26,-12.7,-17.0,0.0,0.0,8.750905555555555,9.929008333333334,2025-01,2025,1,winter,Sunday,Cloudy,False,False,True,0.347841467996285,0.8813473875510113,False,True,True,False
3484,2025-01-27,53,79,7.6,3.9,1.7,0.0,0.6725333333333333,8.79233611111111,Monday,Drizzle,3,35,-12.5,-16.8,0.0,0.0,8.772177777777777,9.962116666666669,2025-01,2025,1,winter,Monday,Cloudy,False,False,False,0.07649085804208906,0.8805536083641303,False,True,True,False
3485,2025-01-28,53,89,7.0,4.5,2.4,0.0,2.8680611111111114,8.84646388888889,Tuesday,Drizzle,71,61,-9.6,-13.5,0.0,0.07,6.400588888888889,9.996041666666668,2025-01,2025,1,winter,Tuesday,Light Snow,False,False,False,0.32420424105425677,0.6403123458591247,False,False,True,False
3486,2025-01-29,55,87,5.6,1.9,2.3,0.0,2.7530833333333335,8.901783333333332,Wednesday,Heavy Drizzle,73,85,-10.7,-14.4,0.0,1.75,7.7247055555555555,10.030766666666668,2025-01,2025,1,winter,Wednesday,Snow,False,False,False,0.3092732355127344,0.7701012108302344,False,False,True,False
3487,2025-01-30,51,86,5.3,2.4,0.4,0.0,2.1698083333333336,8.958205555555557,Thursday,Light Drizzle,73,88,-11.4,-15.4,0.1,5.04,4.085469444444445,10.06623611111111,2025-01,2025,1,winter,Thursday,Snow,False,False,False,0.2422146176348562,0.40585869428742133,False,False,False,False
3488,2025-01-31,55,85,4.0,-0.0,3.0,0.0,5.574613888888889,9.015647222222222,Friday,Heavy Drizzle,73,89,-12.9,-16.8,0.1,3.85,0.0,10.1024,2025-01,2025,1,winter,Friday,Snow,False,False,False,0.6183265329136104,0.0,False,False,True,False
3489,2025-02-01,3,88,2.3,-0.8,0.0,0.0,0.3145083333333333,9.074027777777776,Saturday,Cloudy,1,55,-16.7,-21.1,0.0,0.0,9.159922222222225,10.139211111111113,2025-02,2025,2,winter,Saturday,Mainly Sunny,False,False,True,0.034660278878973876,0.9034156722690457,False,True,False,False
3490,2025-02-02,3,87,1.7,-1.2,0.0,0.0,2.9249027777777776,9.13326111111111,Sunday,Cloudy,0,29,-15.7,-20.2,0.0,0.0,9.217875,10.176613888888888,2025-02,2025,2,winter,Sunday,Sunny,True,False,True,0.3202473620533496,0.9057899907221924,False,True,False,False
3491,2025-02-03,3,91,0.4,-2.4,0.0,0.0,5.470777777777777,9.19327222222222,Monday,Cloudy,3,38,-12.6,-17.2,0.0,0.0,9.195366666666668,10.214569444444445,2025-02,2025,2,winter,Monday,Cloudy,False,False,False,0.5950849322783752,0.9002206815156457,False,True,False,False
3492,2025-02-04,1,79,-0.5,-4.0,0.0,0.0,7.997197222222222,9.253980555555556,Tuesday,Mainly Sunny,3,57,-14.8,-19.1,0.0,0.0,8.956580555555556,10.25302222222222,2025-02,2025,2,winter,Tuesday,Cloudy,False,False,False,0.864189974704579,0.8735551685573469,True,True,False,False
3493,2025-02-05,3,87,0.5,-3.2,0.0,0.0,0.2942583333333333,9.315316666666666,Wednesday,Cloudy,3,61,-14.8,-18.9,0.0,0.0,9.283844444444444,10.291930555555554,2025-02,2025,2,winter,Wednesday,Cloudy,False,False,False,0.03158865595909246,0.9020508246077362,False,True,False,False
3494,2025-02-06,3,94,3.2,0.3,0.0,0.0,0.0,9.377205555555555,Thursday,Cloudy,3,61,-14.3,-18.4,0.0,0.0,9.388238888888887,10.331247222222222,2025-02,2025,2,winter,Thursday,Cloudy,False,False,False,0.0,0.908722701814264,False,True,False,False
3495,2025-02-07,3,87,1.9,-2.1,0.0,0.0,0.0,9.439577777777778,Friday,Cloudy,71,56,-8.2,-12.4,0.1,0.42,7.048730555555555,10.370933333333332,2025-02,2025,2,winter,Friday,Light Snow,False,False,False,0.0,0.6796621219133819,False,False,False,False
3496,2025-02-08,3,75,2.0,-2.3,0.0,0.0,7.411658333333333,9.502363888888889,Saturday,Cloudy,71,61,-6.9,-11.0,0.0,0.21,6.237577777777777,10.410938888888888,2025-02,2025,2,winter,Saturday,Light Snow,False,False,True,0.7799804785417429,0.5991369120833909,False,False,False,False
3497,2025-02-09,3,80,0.1,-3.7,0.0,0.0,8.329672222222221,9.5655,Sunday,Cloudy,3,68,-8.2,-12.0,0.0,0.0,9.341358333333334,10.451225,2025-02,2025,2,winter,Sunday,Cloudy,False,False,True,0.8708036403974933,0.8938051121598983,True,True,False,False
3498,2025-02-10,3,76,0.0,-4.3,0.0,0.0,6.789255555555555,9.628919444444444,Monday,Cloudy,3,69,-9.8,-13.6,0.0,0.0,9.126447222222222,10.491747222222225,2025-02,2025,2,winter,Monday,Cloudy,False,False,False,0.705090077316279,0.8698691484762228,False,True,False,False
3499,2025-02-11,3,62,-0.6,-6.0,0.0,0.0,7.893083333333333,9.692558333333332,Tuesday,Cloudy,73,65,-9.3,-13.2,0.1,0.98,9.0,10.532466666666666,2025-02,2025,2,winter,Tuesday,Snow,False,False,False,0.8143446819596134,0.8545006867653668,True,True,False,False
3500,2025-02-12,3,69,-2.4,-7.4,0.0,0.0,8.550888888888888,9.756358333333331,Wednesday,Cloudy,73,82,-11.6,-15.5,0.0,1.75,3.9940055555555554,10.573344444444444,2025-02,2025,2,winter,Wednesday,Snow,False,False,False,0.8764426845285227,0.3777428775295528,True,False,False,False
3501,2025-02-13,73,88,-1.4,-5.2,0.2,3.71,0.0,9.820261111111112,Thursday,Snow,71,63,-12.7,-16.9,0.0,0.28,7.592144444444445,10.614336111111111,2025-02,2025,2,winter,Thursday,Light Snow,False,False,False,0.0,0.7152726618951675,False,False,False,False
3502,2025-02-14,73,87,-0.4,-4.2,0.1,2.03,3.9407972222222223,9.884202777777777,Friday,Snow,71,61,-11.2,-15.4,0.0,0.21,5.571188888888889,10.655411111111112,2025-02,2025,2,winter,Friday,Light Snow,False,False,False,0.3986965171416905,0.5228506747223893,False,False,False,False
3503,2025-02-15,73,86,-2.0,-5.1,0.1,0.91,0.2269111111111111,9.948133333333333,Saturday,Snow,73,69,-10.3,-14.3,0.0,1.05,7.206791666666667,10.696522222222224,2025-02,2025,2,winter,Saturday,Snow,False,False,True,0.022809415948497315,0.6737509180034631,False,False,False,False
3504,2025-02-16,71,80,-3.5,-7.3,0.0,0.07,7.283263888888888,10.012063888888887,Sunday,Light Snow,71,79,-15.1,-19.2,0.0,0.28,5.389255555555556,10.737758333333334,2025-02,2025,2,winter,Sunday,Light Snow,False,False,True,0.7274488027360326,0.5018976389909646,False,False,False,False
3505,2025-02-17,3,82,-7.2,-10.8,0.0,0.0,8.795486111111112,10.076561111111111,Monday,Cloudy,71,79,-14.2,-18.3,0.0,0.49,8.039344444444444,10.779466666666668,2025-02,2025,2,winter,Monday,Light Snow,False,False,False,0.8728658531542673,0.745801688807527,True,False,False,False
3506,2025-02-18,0,74,-7.3,-11.4,0.0,0.0,8.869913888888888,10.141708333333334,Tuesday,Sunny,3,37,-10.1,-14.5,0.0,0.0,9.443772222222222,10.821633333333333,2025-02,2025,2,winter,Tuesday,Cloudy,False,True,False,0.8745976118969655,0.8726753098474558,True,True,False,False
